"NAME","ELEMENT.x","Axis_0.x","COLOUR.x","DEPTH.x","branch_length_observed_tree","LENGTHTOPARENT.x","NODE_NUMBER.x","PARENTNODE.x","TERMINAL_NODE_FIRST.x","TERMINAL_NODE_LAST.x","TOTAL_LENGTH.x","TREENAME.x","total_length_gui","X_y.x","ELEMENT.y","Axis_0.y","COLOUR.y","DEPTH.y","branch_length_comparison_tree","LENGTHTOPARENT.y","NODE_NUMBER.y","PARENTNODE.y","TERMINAL_NODE_FIRST.y","TERMINAL_NODE_LAST.y","TOTAL_LENGTH.y","TREENAME.y","X_y.y","rank_comparison_tree","sorted_asc_bl_comparison_tree","rwibald_score","rwibald_score_rank","bl_comparison_tree_rwibald_elbow_key","rwibald_type","range_cell_count","non_range_weighted_branch_length_observed_tree","non_range_weighted_branch_length_comparison_tree","diff_non_range_weighted_observed_to_comparison_bl","rank_BaLD"
"149___",270,270,NA,10,7.23372056597839e-06,7.23372056597839e-06,270,262,137,160,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0436916080327957,153.760546875,270,270,NA,10,1.36164190855379e-05,1.36164190855379e-05,270,262,137,160,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",153.760546875,934,82,-6.38269851955951e-06,612,"not_key","other",664,0.00480319045580965,0.00904130227279716,-0.00423811181698751,514
"15___",2,2,NA,2,2.49826833719748e-05,2.49826833719748e-05,2,1,3,18,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.00822541172853128,17.5671875,2,2,NA,2,1.09062753592246e-05,1.09062753592246e-05,2,1,3,18,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",17.5671875,955,61,1.40764080127502e-05,721,"not_key","other",829,0.0207106445153671,0.00904130227279719,0.0116693422425699,901
"150___",262,262,NA,9,3.73214825651318e-06,3.73214825651318e-06,262,261,133,160,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0411014971427755,148.6677734375,262,262,NA,9,1.30278130731948e-05,1.30278130731948e-05,262,261,133,160,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",148.6677734375,940,76,-9.29566481668162e-06,577,"not_key","other",694,0.00259011089002015,0.00904130227279719,-0.00645119138277704,326
"151___",325,325,NA,15,0.000118566402465824,0.000118566402465824,325,324,163,164,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0787816055074533,173.2,325,325,NA,15,0.000393100098817269,0.000393100098817269,325,324,163,164,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",173.2,277,737,-0.000274533696351445,124,"not_key","other",23,0.00272702725671395,0.00904130227279719,-0.00631427501608323,344
"152___",332,332,NA,17,6.83949725650287e-05,6.83949725650287e-05,332,330,167,168,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0884730689101764,177.2,332,332,NA,17,0.000231828263405056,0.000231828263405056,332,330,167,168,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",177.2,381,633,-0.000163433290840027,183,"not_key","other",39,0.00266740393003612,0.00904130227279718,-0.00637389834276106,338
"153___",330,330,NA,16,0.00015574603766727,0.00015574603766727,330,328,166,168,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.079595544763142,176.45,330,330,NA,16,0.000158619338119249,0.000158619338119249,330,328,166,168,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",176.45,446,565,-2.87330045197899e-06,656,"not_key","other",57,0.00887752414703439,0.00904130227279719,-0.000163778125762803,681
"154___",328,328,NA,15,6.30960663324578e-06,6.30960663324578e-06,328,324,165,168,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0787816055074533,175.575,328,328,NA,15,7.00876145178076e-05,7.00876145178076e-05,328,324,165,168,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",175.575,639,376,-6.37780078845618e-05,307,"not_key","other",129,0.000813939255688706,0.00904130227279718,-0.00822736301710848,127
"155___",324,324,NA,14,1.17437928172873e-05,1.17437928172873e-05,324,323,163,168,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0771609620986676,174.3875,324,324,NA,14,6.55166831362115e-05,6.55166831362115e-05,324,323,163,168,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",174.3875,658,353,-5.37728903189242e-05,333,"not_key","other",138,0.00162064340878565,0.00904130227279719,-0.00742065886401154,228
"156___",339,339,NA,17,4.42273135092192e-05,4.42273135092192e-05,339,337,170,171,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0867809706087602,180.2,339,339,NA,17,6.50453400920661e-05,6.50453400920661e-05,339,337,170,171,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",180.2,665,350,-2.08180265828469e-05,502,"not_key","other",139,0.00614759657778147,0.00904130227279719,-0.00289370569501572,583
"157___",337,337,NA,16,1.61481671310623e-05,1.61481671310623e-05,337,336,169,171,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0827600769931256,179.45,337,337,NA,16,3.63104508947678e-05,3.63104508947678e-05,337,336,169,171,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",179.45,805,209,-2.01622837637055e-05,505,"not_key","other",249,0.00402089361563451,0.00904130227279718,-0.00502040865716267,459
"158___",346,346,NA,18,5.23736124232732e-05,5.23736124232732e-05,346,344,174,175,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0911994718110937,184.2,346,346,NA,18,5.75879125655872e-05,5.75879125655872e-05,346,344,174,175,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",184.2,693,320,-5.214300142314e-06,623,"not_key","other",157,0.00822265715045389,0.00904130227279719,-0.000818645122343298,654
"159___",344,344,NA,17,1.85615543886795e-05,1.85615543886795e-05,344,342,173,175,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0875428455965239,183.45,344,344,NA,17,4.58949353949096e-05,4.58949353949096e-05,344,342,173,175,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",183.45,743,272,-2.73333810062301e-05,452,"not_key","other",197,0.00365662621456986,0.00904130227279719,-0.00538467605822733,425
"16___",36,36,NA,4,9.38840207090114e-05,9.38840207090114e-05,36,34,20,21,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0230608796478913,30.2,36,36,NA,4,6.90175746015052e-05,6.90175746015052e-05,36,34,20,21,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",30.2,645,369,2.48664461075062e-05,741,"not_key","other",131,0.0122988067128805,0.00904130227279718,0.00325750444008331,763
"160___",342,342,NA,16,2.11626929353903e-05,2.11626929353903e-05,342,336,172,175,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0827600769931256,182.575,342,342,NA,16,4.00057622690141e-05,4.00057622690141e-05,342,336,172,175,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",182.575,781,234,-1.88430693336238e-05,515,"not_key","other",226,0.00478276860339821,0.00904130227279719,-0.00425853366939898,511
"161___",336,336,NA,15,2.07291974286189e-09,2.07291974286189e-09,336,335,169,175,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0827593618358144,181.0125,336,336,NA,15,2.62066732544846e-05,2.62066732544846e-05,336,335,169,175,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",181.0125,858,158,-2.62046003347417e-05,460,"not_key","other",345,7.15157311287352e-07,0.00904130227279719,-0.0090405871154859,36
"162___",353,353,NA,18,5.77026923252914e-05,5.77026923252914e-05,353,352,177,178,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0843346986197543,187.2,353,353,NA,18,0.000136989428375715,0.000136989428375715,353,352,177,178,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",187.2,471,541,-7.92867360504236e-05,269,"not_key","other",66,0.00380837769346923,0.00904130227279719,-0.00523292457932796,436
"163___",358,358,NA,19,1.69499549635638e-05,1.69499549635638e-05,358,356,180,181,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0887937173286617,190.2,358,358,NA,19,0.000102742071281786,0.000102742071281786,358,356,180,181,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",190.2,538,475,-8.57921163182222e-05,257,"not_key","other",88,0.00149159603679361,0.00904130227279717,-0.00754970623600355,206
"164___",356,356,NA,18,3.94603425567033e-05,3.94603425567033e-05,356,352,179,181,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0843346986197543,189.45,356,356,NA,18,8.00115245380282e-05,8.00115245380282e-05,356,352,179,181,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",189.45,603,410,-4.05511819813249e-05,388,"not_key","other",113,0.00445901870890747,0.00904130227279719,-0.00458228356388971,488
"165___",352,352,NA,17,4.20680771361828e-09,4.20680771361828e-09,352,350,177,181,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.084333983462443,188.325,352,352,NA,17,5.3184131016454e-05,5.3184131016454e-05,352,350,177,181,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",188.325,709,307,-5.31799242087404e-05,339,"not_key","other",170,7.15157311315108e-07,0.00904130227279718,-0.00904058711548586,82
"166___",350,350,NA,16,3.43519198942524e-06,3.43519198942524e-06,350,349,176,181,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.083598852376706,187.0125,350,350,NA,16,4.22490760411083e-05,4.22490760411083e-05,350,349,176,181,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",187.0125,769,246,-3.88138840516831e-05,394,"not_key","other",214,0.000735131085737001,0.00904130227279718,-0.00830617118706018,107
"167___",364,364,NA,18,2.49694473527444e-05,2.49694473527444e-05,364,363,183,184,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0875556499012179,193.2,364,364,NA,18,9.13262855838099e-05,9.13262855838099e-05,364,363,183,184,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",193.2,565,447,-6.63568382310655e-05,297,"not_key","other",99,0.0024719752879217,0.00904130227279718,-0.00656932698487548,318
"168___",368,368,NA,19,4.84857399044147e-05,4.84857399044147e-05,368,367,185,186,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0905503103816915,195.2,368,368,NA,19,0.000282540696024912,0.000282540696024912,368,367,185,186,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",195.2,337,675,-0.000234054956120497,143,"not_key","other",32,0.00155154367694127,0.00904130227279718,-0.00748975859585591,218
"169___",376,376,NA,22,2.78128320115991e-05,2.78128320115991e-05,376,374,189,190,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0976694658619377,199.2,376,376,NA,22,0.000167431523570318,0.000167431523570318,376,374,189,190,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",199.2,437,577,-0.000139618691558719,199,"not_key","other",54,0.00150189292862635,0.00904130227279717,-0.00753940934417082,209
"17___",34,34,NA,3,8.9065344026363e-05,8.9065344026363e-05,34,33,19,21,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0100573394200423,29.45,34,34,NA,3,6.19267278958711e-05,6.19267278958711e-05,34,33,19,21,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",29.45,677,338,2.71386161304919e-05,745,"not_key","other",146,0.013003540227849,0.00904130227279718,0.00396223795505182,781
"170___",374,374,NA,21,3.79880552271309e-05,3.79880552271309e-05,374,372,188,190,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0948203617199029,198.45,374,374,NA,21,0.000120550696970629,0.000120550696970629,374,372,188,190,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",198.45,492,521,-8.25626417434981e-05,264,"not_key","other",75,0.00284910414203482,0.00904130227279717,-0.00619219813076236,352
"171___",372,372,NA,20,5.69244824120019e-05,5.69244824120019e-05,372,371,187,190,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0905510255390028,197.575,372,372,NA,20,0.000120550696970629,0.000120550696970629,372,371,187,190,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",197.575,492,520,-6.36262145586271e-05,308,"not_key","other",75,0.00426933618090014,0.00904130227279717,-0.00477196609189703,475
"172___",385,385,NA,23,0.00010422972003314,0.00010422972003314,385,383,194,195,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0949150331435823,204.2,385,385,NA,23,0.000120550696970629,0.000120550696970629,385,383,194,195,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",204.2,492,522,-1.6320976937489e-05,528,"not_key","other",75,0.0078172290024855,0.00904130227279717,-0.00122407327031167,648
"173___",383,383,NA,22,4.59537468067914e-05,4.59537468067914e-05,383,381,193,195,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0913765946394593,203.45,383,383,NA,22,0.000117419510036327,0.000117419510036327,383,381,193,195,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",203.45,500,515,-7.14657632295356e-05,286,"not_key","other",77,0.00353843850412294,0.00904130227279718,-0.00550286376867424,417
"174___",381,381,NA,21,1.63567951198246e-06,1.63567951198246e-06,381,379,192,195,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0912375618809408,202.575,381,381,NA,21,0.000106368262032908,0.000106368262032908,381,379,192,195,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",202.575,526,488,-0.000104732582520926,231,"not_key","other",85,0.000139032758518509,0.00904130227279718,-0.00890226951427867,89
"175___",379,379,NA,20,6.66540137803931e-06,6.66540137803931e-06,379,371,191,195,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0905510255390028,201.6375,379,379,NA,20,8.77796337164775e-05,8.77796337164775e-05,379,371,191,195,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",201.6375,575,439,-8.11142323384382e-05,266,"not_key","other",103,0.000686536341938049,0.00904130227279718,-0.00835476593085913,101
"176___",371,371,NA,19,4.01773770401745e-09,4.01773770401745e-09,371,367,187,195,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0905503103816915,199.60625,371,371,NA,19,5.07938329932426e-05,5.07938329932426e-05,371,367,187,195,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",199.60625,720,296,-5.07898152555386e-05,345,"not_key","other",178,7.15157311315106e-07,0.00904130227279718,-0.00904058711548587,76
"177___",367,367,NA,18,1.64541784641406e-05,1.64541784641406e-05,367,363,185,195,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0875556499012179,197.403125,367,367,NA,18,4.96774850153691e-05,4.96774850153691e-05,367,363,185,195,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",197.403125,722,294,-3.32233065512285e-05,423,"not_key","other",182,0.00299466048047359,0.00904130227279718,-0.00604664179232359,366
"178___",363,363,NA,17,2.87211771612493e-09,2.87211771612493e-09,363,361,183,195,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0875549347439066,195.3015625,363,363,NA,17,3.63104508947678e-05,3.63104508947678e-05,363,361,183,195,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",195.3015625,805,210,-3.63075787770517e-05,408,"not_key","other",249,7.15157311315108e-07,0.00904130227279718,-0.00904058711548587,78
"179___",361,361,NA,16,1.23242441345813e-05,1.23242441345813e-05,361,349,182,195,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.083598852376706,193.50078125,361,361,NA,16,2.81660506940722e-05,2.81660506940722e-05,361,349,182,195,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",193.50078125,846,170,-1.58418065594909e-05,533,"not_key","other",321,0.0039560823672006,0.00904130227279718,-0.00508521990559658,454
"18___",43,43,NA,6,2.77060574749926e-05,2.77060574749926e-05,43,41,23,24,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.039622751479011,33.2,43,43,NA,6,0.000237929007178873,0.000237929007178873,43,41,23,24,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",33.2,379,636,-0.00021022294970388,153,"not_key","other",38,0.00105283018404972,0.00904130227279717,-0.00798847208874746,167
"180___",349,349,NA,15,2.06771069185125e-06,2.06771069185125e-06,349,335,176,195,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0827593618358144,190.256640625,349,349,NA,15,2.22692174206827e-05,2.22692174206827e-05,349,335,176,195,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",190.256640625,885,130,-2.02015067288315e-05,504,"not_key","other",406,0.000839490540891607,0.00904130227279718,-0.00820181173190557,133
"181___",335,335,NA,14,9.80455295472284e-06,9.80455295472284e-06,335,323,169,195,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0771609620986676,185.6345703125,335,335,NA,14,1.58341545933401e-05,1.58341545933401e-05,335,323,169,195,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",185.6345703125,924,92,-6.02960163861726e-06,616,"not_key","other",571,0.00559839973714674,0.0090413022727972,-0.00344290253565046,551
"182___",323,323,NA,13,2.24912966346472e-06,2.24912966346472e-06,323,322,163,195,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0756900312987617,180.01103515625,323,323,NA,13,1.38246212122281e-05,1.38246212122281e-05,323,322,163,195,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",180.01103515625,933,83,-1.15754915487634e-05,563,"not_key","other",654,0.00147093079990593,0.00904130227279718,-0.00757037147289125,203
"183___",391,391,NA,15,6.48561340293096e-05,6.48561340293096e-05,391,389,197,198,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0825604007862719,207.2,391,391,NA,15,5.7957065851264e-05,5.7957065851264e-05,391,389,197,198,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",207.2,689,327,6.8990681780456e-06,708,"not_key","other",156,0.0101175569085723,0.00904130227279718,0.00107625463577511,719
"184___",389,389,NA,14,3.12112640065426e-05,3.12112640065426e-05,389,388,196,198,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0773481196971793,206.45,389,389,NA,14,5.41395345676478e-05,5.41395345676478e-05,389,388,196,198,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",206.45,705,311,-2.29282705611052e-05,485,"not_key","other",167,0.00521228108909261,0.00904130227279718,-0.00382902118370457,530
"185___",405,405,NA,20,6.06184186107794e-05,6.06184186107794e-05,405,403,204,205,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0893106733627219,214.2,405,405,NA,20,8.37157617851591e-05,8.37157617851591e-05,405,403,204,205,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",214.2,590,424,-2.30973431743797e-05,483,"not_key","other",108,0.00654678920996418,0.00904130227279718,-0.00249451306283301,607
"186___",403,403,NA,19,6.3853331364942e-09,6.3853331364942e-09,403,401,203,205,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0893099582054106,213.45,403,403,NA,19,8.07259131499748e-05,8.07259131499748e-05,403,401,203,205,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",213.45,599,415,-8.07195278168383e-05,267,"not_key","other",112,7.1515731128735e-07,0.00904130227279718,-0.00904058711548589,58
"187___",401,401,NA,18,2.32621805296363e-05,2.32621805296363e-05,401,399,202,205,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0866580696250321,212.575,401,401,NA,18,7.93096690596244e-05,7.93096690596244e-05,401,399,202,205,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",212.575,608,408,-5.60474885299881e-05,328,"not_key","other",114,0.00265188858037854,0.00904130227279718,-0.00638941369241864,336
"188___",399,399,NA,17,3.87956185040286e-05,3.87956185040286e-05,399,398,201,205,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0821965734970688,211.6375,399,399,NA,17,7.86200197634538e-05,7.86200197634538e-05,399,398,201,205,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",211.6375,609,406,-3.98244012594252e-05,390,"not_key","other",115,0.00446149612796329,0.00904130227279719,-0.0045798061448339,489
"189___",412,412,NA,20,0.000655766562220369,0.000655766562220369,412,411,207,208,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0861362374593558,217.2,412,412,NA,20,0.000602753484853146,0.000602753484853146,412,411,207,208,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",217.2,196,810,5.30130773672231e-05,777,"not_key","other",15,0.00983649843330553,0.00904130227279719,0.000795196160508346,706
"19___",41,41,NA,5,6.11993267164467e-05,6.11993267164467e-05,41,40,22,24,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0339924134210979,32.45,41,41,NA,5,9.82750247043172e-05,9.82750247043172e-05,41,40,22,24,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",32.45,553,462,-3.70756979878705e-05,402,"not_key","other",92,0.0056303380579131,0.00904130227279718,-0.00341096421488409,552
"190___",417,417,NA,22,0.000134662161789871,0.000134662161789871,417,416,209,210,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0944294459839238,219.2,417,417,NA,22,0.00026592065508227,0.00026592065508227,417,416,209,210,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",219.2,352,659,-0.000131258493292399,209,"not_key","other",34,0.00457851350085561,0.00904130227279718,-0.00446278877194157,500
"191___",422,422,NA,23,1.93285759807392e-08,1.93285759807392e-08,422,420,212,213,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0974820008649858,222.2,422,422,NA,23,0.00024435952088641,0.00024435952088641,422,420,212,213,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",222.2,372,639,-0.000244340192310429,138,"not_key","other",37,7.1515731128735e-07,0.00904130227279717,-0.00904058711548588,60
"192___",420,420,NA,22,2.60902126586492e-05,2.60902126586492e-05,420,416,211,213,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0944294459839238,221.45,420,420,NA,22,7.72760878016853e-05,7.72760878016853e-05,420,416,211,213,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",221.45,618,397,-5.11858751430361e-05,344,"not_key","other",117,0.00305255488106196,0.00904130227279718,-0.00598874739173522,373
"193___",416,416,NA,21,4.12903399831167e-05,4.12903399831167e-05,416,415,209,213,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0888965404261862,220.325,416,416,NA,21,6.74724050208745e-05,6.74724050208745e-05,416,415,209,213,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",220.325,652,363,-2.61820650377578e-05,461,"not_key","other",134,0.00553290555773764,0.00904130227279718,-0.00350839671505955,548
"194___",432,432,NA,25,7.49222984364606e-05,7.49222984364606e-05,432,431,217,218,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.105920944904027,227.2,432,432,NA,25,0.00053184131016454,0.00053184131016454,432,431,217,218,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",227.2,225,787,-0.000456919011728079,78,"not_key","other",17,0.00127367907341983,0.00904130227279718,-0.00776762319937735,191
"195___",437,437,NA,26,0.000187867199644239,0.000187867199644239,437,435,220,221,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.11138151186487,230.2,437,437,NA,26,0.00019236813346377,0.00019236813346377,437,435,220,221,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",230.2,417,596,-4.50093381953101e-06,634,"not_key","other",47,0.00882975838327923,0.00904130227279719,-0.000211543889517957,678
"196___",435,435,NA,25,4.16837172583479e-05,4.16837172583479e-05,435,431,219,221,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.105920944904027,229.45,435,435,NA,25,6.90175746015052e-05,6.90175746015052e-05,435,431,219,221,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",229.45,645,370,-2.73338573431573e-05,451,"not_key","other",131,0.00546056696084357,0.00904130227279718,-0.00358073531195361,547
"197___",431,431,NA,24,6.23023131999233e-06,6.23023131999233e-06,431,429,217,221,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.105061172981868,228.325,431,431,NA,24,6.55166831362115e-05,6.55166831362115e-05,431,429,217,221,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",228.325,658,355,-5.92864518162192e-05,315,"not_key","other",138,0.000859771922158942,0.00904130227279719,-0.00818153035063825,144
