"NAME","ELEMENT.x","Axis_0.x","COLOUR.x","DEPTH.x","branch_length_observed_tree","LENGTHTOPARENT.x","NODE_NUMBER.x","PARENTNODE.x","TERMINAL_NODE_FIRST.x","TERMINAL_NODE_LAST.x","TOTAL_LENGTH.x","TREENAME.x","total_length_gui","X_y.x","ELEMENT.y","Axis_0.y","COLOUR.y","DEPTH.y","branch_length_comparison_tree","LENGTHTOPARENT.y","NODE_NUMBER.y","PARENTNODE.y","TERMINAL_NODE_FIRST.y","TERMINAL_NODE_LAST.y","TOTAL_LENGTH.y","TREENAME.y","X_y.y","rank_comparison_tree","sorted_asc_bl_comparison_tree","rwibald_score","rwibald_score_rank","bl_comparison_tree_rwibald_elbow_key","rwibald_type"
"357___",724,724,NA,12,8.40327064471923e-06,8.40327064471923e-06,724,723,364,370,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0572638235915568,375.7625,724,724,NA,12,3.47742395107584e-05,3.47742395107584e-05,724,723,364,370,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",375.7625,817,199,-2.63709688660392e-05,458,"not_key",NA
"358___",738,738,NA,13,0.000103482114370967,0.000103482114370967,738,737,371,372,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0602771574435925,381.2,738,738,NA,13,2.96436140091711e-05,2.96436140091711e-05,738,737,371,372,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",381.2,839,176,7.38385003617959e-05,792,"not_key",NA
"359___",745,745,NA,16,9.05262419386211e-09,9.05262419386211e-09,745,744,374,375,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0749217385323235,384.2,745,745,NA,16,0.000114446864212623,0.000114446864212623,745,744,374,375,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",384.2,506,510,-0.000114437811588429,227,"not_key",NA
"36___",84,84,NA,9,0.000896242302683936,0.000896242302683936,84,82,43,44,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0563212286094177,53.2,84,84,NA,9,0.00180826045455944,0.00180826045455944,84,82,43,44,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",53.2,57,959,-0.000912018151875504,42,"key","neo-endemic"
"360___",752,752,NA,18,2.09990060351433e-05,2.09990060351433e-05,752,750,378,379,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0827955814761251,388.2,752,752,NA,18,3.02384691397899e-05,3.02384691397899e-05,752,750,378,379,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",388.2,838,178,-9.2394631046466e-06,579,"not_key",NA
"361___",750,750,NA,17,8.87566422962169e-06,8.87566422962169e-06,750,748,377,379,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0795293370396243,387.45,750,750,NA,17,2.45687561760793e-05,2.45687561760793e-05,750,748,377,379,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",387.45,870,146,-1.56930919464576e-05,535,"not_key",NA
"362___",748,748,NA,16,1.24529689386508e-05,1.24529689386508e-05,748,744,376,379,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0749217385323235,386.575,748,748,NA,16,2.4435952088641e-05,2.4435952088641e-05,748,744,376,379,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",386.575,872,144,-1.19829831499902e-05,559,"not_key",NA
"363___",744,744,NA,15,2.36917955383491e-05,2.36917955383491e-05,744,742,374,379,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.065658246476829,385.3875,744,744,NA,15,2.31235352245452e-05,2.31235352245452e-05,744,742,374,379,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",385.3875,882,134,5.68260313803901e-07,689,"not_key",NA
"364___",742,742,NA,14,7.00349476092028e-06,7.00349476092028e-06,742,741,373,379,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0628778590567437,384.04375,742,742,NA,14,2.27740611405471e-05,2.27740611405471e-05,742,741,373,379,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",384.04375,884,132,-1.57705663796268e-05,534,"not_key",NA
"365___",758,758,NA,16,7.9389222175496e-05,7.9389222175496e-05,758,757,381,382,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0658751388571291,391.2,758,758,NA,16,0.000143512734488844,0.000143512734488844,758,757,381,382,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",391.2,463,553,-6.4123512313348e-05,304,"not_key",NA
"366___",767,767,NA,20,2.14861869706725e-05,2.14861869706725e-05,767,766,385,386,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0753908273171958,395.2,767,767,NA,20,0.000118964503589437,0.000118964503589437,767,766,385,386,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",395.2,497,517,-9.74783166187645e-05,239,"not_key",NA
"367___",770,770,NA,20,1.62535752571615e-08,1.62535752571615e-08,770,766,387,388,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0753908273171958,397.2,770,770,NA,20,0.000205484142563572,0.000205484142563572,770,766,387,388,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",397.2,402,614,-0.000205467888988315,155,"not_key",NA
"368___",766,766,NA,19,4.04287559939302e-05,4.04287559939302e-05,766,764,385,388,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0705393765979242,396.2,766,766,NA,19,7.53441856066432e-05,7.53441856066432e-05,766,764,385,388,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",396.2,625,390,-3.4915429612713e-05,415,"not_key",NA
"369___",764,764,NA,18,6.32034166593816e-06,6.32034166593816e-06,764,763,384,388,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0696987711563544,394.95,764,764,NA,18,6.79797163368209e-05,6.79797163368209e-05,764,763,384,388,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",394.95,650,365,-6.16593746708827e-05,310,"not_key",NA
"37___",82,82,NA,8,0.00195705800462395,0.00195705800462395,82,81,42,44,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0406647645724261,52.45,82,82,NA,8,0.00113016278409965,0.00113016278409965,82,81,42,44,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",52.45,110,905,0.0008268952205243,934,"key","meso-endemic"
"370___",780,780,NA,23,3.57578655657553e-08,3.57578655657553e-08,780,779,391,392,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0805824228035033,401.2,780,780,NA,23,0.000452065113639859,0.000452065113639859,780,779,391,392,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",401.2,255,760,-0.000452029355774293,81,"not_key",NA
"371___",785,785,NA,24,0.000248692177830454,0.000248692177830454,785,783,394,395,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0827105891037054,404.2,785,785,NA,24,0.000904130227279718,0.000904130227279718,785,783,394,395,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",404.2,136,877,-0.000655438049449264,59,"not_key",NA
"372___",783,783,NA,23,4.62644847870028e-05,4.62644847870028e-05,783,779,393,395,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0805824228035033,403.45,783,783,NA,23,0.000196550049408634,0.000196550049408634,783,779,393,395,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",403.45,413,602,-0.000150285564621631,194,"not_key",NA
"373___",779,779,NA,22,5.99612060204573e-05,5.99612060204573e-05,779,777,391,395,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0766249832061531,402.325,779,779,NA,22,0.000136989428375715,0.000136989428375715,779,777,391,395,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",402.325,471,545,-7.70282223552577e-05,274,"not_key",NA
"374___",777,777,NA,21,6.88517991301689e-06,6.88517991301689e-06,777,776,390,395,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0760053170139816,401.0125,777,777,NA,21,0.000100458914142191,0.000100458914142191,777,776,390,395,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",401.0125,548,468,-9.35737342291741e-05,242,"not_key",NA
"375___",794,794,NA,25,1.95425885653117e-05,1.95425885653117e-05,794,792,398,399,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.084745863756934,408.2,794,794,NA,25,0.0001102597838146,0.0001102597838146,794,792,398,399,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",408.2,515,500,-9.07171952492883e-05,248,"not_key",NA
"376___",792,792,NA,24,3.7560574391642e-05,3.7560574391642e-05,792,790,397,399,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0816283360824277,407.45,792,792,NA,24,0.000108931352684303,0.000108931352684303,792,790,397,399,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",407.45,517,499,-7.1370778292661e-05,287,"not_key",NA
"377___",790,790,NA,23,2.94470225235873e-05,2.94470225235873e-05,790,789,396,399,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0788014219201633,406.575,790,790,NA,23,9.4180232008304e-05,9.4180232008304e-05,790,789,396,399,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",406.575,560,456,-6.47332094847167e-05,300,"not_key",NA
"378___",798,798,NA,24,7.58692167648201e-05,7.58692167648201e-05,798,797,400,401,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0823917345734981,410.2,798,798,NA,24,5.87097550181635e-05,5.87097550181635e-05,798,797,400,401,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",410.2,683,332,1.71594617466566e-05,729,"not_key",NA
"379___",807,807,NA,27,2.17096138857957e-05,2.17096138857957e-05,807,805,405,406,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0916650306822995,415.2,807,807,NA,27,3.67532612715333e-05,3.67532612715333e-05,807,805,405,406,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",415.2,800,215,-1.50436473857376e-05,537,"not_key",NA
"38___",90,90,NA,10,1.08581413752541e-05,1.08581413752541e-05,90,89,46,47,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.084827391242645,56.2,90,90,NA,10,1.95699183393878e-05,1.95699183393878e-05,90,89,46,47,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",56.2,903,113,-8.7117769641337e-06,584,"not_key",NA
"380___",805,805,NA,26,1.20841719684604e-05,1.20841719684604e-05,805,803,404,406,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0882089574993199,414.45,805,805,NA,26,3.16129450097804e-05,3.16129450097804e-05,805,803,404,406,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",414.45,832,184,-1.952877304132e-05,508,"not_key",NA
"381___",803,803,NA,25,8.32148635894416e-06,8.32148635894416e-06,803,801,403,406,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0857457975370724,413.575,803,803,NA,25,3.05449401108013e-05,3.05449401108013e-05,803,801,403,406,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",413.575,835,180,-2.22234537518571e-05,489,"not_key",NA
"382___",801,801,NA,24,1.08545726976515e-05,1.08545726976515e-05,801,797,402,406,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0823917345734981,412.6375,801,801,NA,24,2.92598779054925e-05,2.92598779054925e-05,801,797,402,406,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",412.6375,841,175,-1.8405305207841e-05,518,"not_key",NA
"383___",797,797,NA,23,8.84313461412517e-06,8.84313461412517e-06,797,789,400,406,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0788014219201633,411.41875,797,797,NA,23,2.22692174206827e-05,2.22692174206827e-05,797,789,400,406,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",411.41875,885,131,-1.34260828065575e-05,550,"not_key",NA
"384___",789,789,NA,22,1.73230860414553e-06,1.73230860414553e-06,789,788,396,406,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0779318030008822,408.996875,789,789,NA,22,1.80105622964087e-05,1.80105622964087e-05,789,788,396,406,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",408.996875,913,103,-1.62782536922632e-05,529,"not_key",NA
"385___",814,814,NA,25,4.83143194002255e-05,4.83143194002255e-05,814,813,408,409,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0975410017048456,418.2,814,814,NA,25,7.53441856066432e-05,7.53441856066432e-05,814,813,408,409,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",418.2,625,391,-2.70298662064177e-05,454,"not_key",NA
"386___",817,817,NA,25,3.5783759284027e-05,3.5783759284027e-05,817,813,410,411,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0975410017048456,420.2,817,817,NA,25,5.16645844159839e-05,5.16645844159839e-05,817,813,410,411,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",420.2,716,300,-1.58808251319569e-05,532,"not_key",NA
"387___",813,813,NA,24,7.95326760445278e-06,7.95326760445278e-06,813,811,408,411,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.095282273705181,419.2,813,813,NA,24,3.18355713830887e-05,3.18355713830887e-05,813,811,408,411,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",419.2,828,188,-2.38823037786359e-05,479,"not_key",NA
"388___",811,811,NA,23,4.2892302087555e-05,4.2892302087555e-05,811,810,407,411,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0807846755995874,417.95,811,811,NA,23,2.67494150082757e-05,2.67494150082757e-05,811,810,407,411,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",417.95,854,161,1.61428870792793e-05,728,"not_key",NA
"389___",823,823,NA,25,0.000201244193140802,0.000201244193140802,823,821,413,414,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0942583339792192,423.2,823,823,NA,25,0.000565081392049824,0.000565081392049824,823,821,413,414,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",423.2,212,801,-0.000363837198909022,101,"not_key",NA
"39___",94,94,NA,11,1.94375995941359e-05,1.94375995941359e-05,94,93,48,49,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0856175104020292,58.2,94,94,NA,11,7.79422609723895e-05,7.79422609723895e-05,94,93,48,49,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",58.2,614,402,-5.85046613782536e-05,320,"not_key",NA
"390___",821,821,NA,24,5.84514207238595e-05,5.84514207238595e-05,821,820,412,414,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0819835356272087,422.45,821,821,NA,24,4.30538203466533e-05,4.30538203466533e-05,821,820,412,414,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",422.45,763,252,1.53976003772062e-05,724,"not_key",NA
"391___",834,834,NA,28,2.84016072651885e-05,2.84016072651885e-05,834,832,419,420,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0859082208521237,429.2,834,834,NA,28,4.24474285107849e-05,4.24474285107849e-05,834,832,419,420,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",429.2,768,248,-1.40458212455964e-05,543,"not_key",NA
"392___",832,832,NA,27,4.08846684131051e-06,4.08846684131051e-06,832,830,418,420,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0850332889480833,428.45,832,832,NA,27,4.22490760411083e-05,4.22490760411083e-05,832,830,418,420,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",428.45,769,247,-3.81606091997978e-05,398,"not_key",NA
"393___",830,830,NA,26,4.48235521794349e-06,4.48235521794349e-06,830,828,417,420,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0840382060896998,427.575,830,830,NA,26,4.07265868144017e-05,4.07265868144017e-05,830,828,417,420,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",427.575,775,239,-3.62442315964582e-05,409,"not_key",NA
"394___",828,828,NA,25,3.48640599228798e-06,3.48640599228798e-06,828,826,416,420,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0828807193002602,426.6375,828,828,NA,25,2.72328381710759e-05,2.72328381710759e-05,828,826,416,420,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",426.6375,852,164,-2.37464321787879e-05,481,"not_key",NA
"395___",826,826,NA,24,2.01614308550905e-06,2.01614308550905e-06,826,820,415,420,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0819835356272087,425.66875,826,826,NA,24,2.0317533197297e-05,2.0317533197297e-05,826,820,415,420,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",425.66875,899,117,-1.83013901117879e-05,519,"not_key",NA
"396___",820,820,NA,23,1.99477542033498e-06,1.99477542033498e-06,820,810,412,420,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0807846755995874,424.059375,820,820,NA,23,1.50437641810269e-05,1.50437641810269e-05,820,810,412,420,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",424.059375,928,88,-1.30489887606919e-05,553,"not_key",NA
"397___",810,810,NA,22,3.85523324149345e-06,3.85523324149345e-06,810,788,407,420,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0779318030008822,421.0046875,810,810,NA,22,1.22179760443205e-05,1.22179760443205e-05,810,788,407,420,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",421.0046875,944,72,-8.36274280282705e-06,587,"not_key",NA
"398___",788,788,NA,21,2.01304700825564e-06,2.01304700825564e-06,788,776,396,420,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0760053170139816,415.00078125,788,788,NA,21,9.44754678453206e-06,9.44754678453206e-06,788,776,396,420,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",415.00078125,966,50,-7.43449977627642e-06,604,"not_key",NA
"399___",776,776,NA,20,4.22783546677705e-06,4.22783546677705e-06,776,774,390,420,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0716337351413341,408.006640625,776,776,NA,20,8.74400606653499e-06,8.74400606653499e-06,776,774,390,420,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",408.006640625,975,41,-4.51617059975794e-06,633,"not_key",NA
"4___",3,3,NA,3,7.82325396979281e-05,7.82325396979281e-05,3,2,3,7,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0289360562438984,13.6375,3,3,NA,3,8.14531736288035e-05,8.14531736288035e-05,3,2,3,7,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",13.6375,597,419,-3.22063393087539e-06,649,"not_key",NA
"40___",98,98,NA,12,9.52474086529921e-05,9.52474086529921e-05,98,97,50,51,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0897510508987435,60.2,98,98,NA,12,0.000115914131702528,0.000115914131702528,98,97,50,51,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",60.2,503,513,-2.06667230495359e-05,503,"not_key",NA
"400___",774,774,NA,19,9.42241433070813e-07,9.42241433070813e-07,774,773,389,420,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.070634959222279,403.3533203125,774,774,NA,19,8.52953044603508e-06,8.52953044603508e-06,774,773,389,420,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",403.3533203125,977,39,-7.58728901296427e-06,599,"not_key",NA
"401___",845,845,NA,24,0.000153565493768129,0.000153565493768129,845,843,424,425,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0955510742870571,434.2,845,845,NA,24,0.0012916146103996,0.0012916146103996,845,843,424,425,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",434.2,95,921,-0.00113804911663147,31,"key","neo-endemic"
"402___",843,843,NA,23,0.000659964143133618,0.000659964143133618,843,841,423,425,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0856516121400529,433.45,843,843,NA,23,0.000602753484853146,0.000602753484853146,843,841,423,425,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",433.45,196,817,5.7210658280472e-05,781,"not_key",NA
"403___",841,841,NA,22,2.53553814685815e-05,2.53553814685815e-05,841,840,422,425,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0836231816225663,432.575,841,841,NA,22,0.000113016278409965,0.000113016278409965,841,840,422,425,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",432.575,509,507,-8.76608969413835e-05,254,"not_key",NA
"404___",853,853,NA,26,0.000132823256013626,0.000132823256013626,853,852,427,428,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0929385497734921,437.2,853,853,NA,26,0.00026592065508227,0.00026592065508227,853,852,427,428,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",437.2,352,663,-0.000133097399068644,207,"not_key",NA
"405___",858,858,NA,27,1.89460643954456e-05,1.89460643954456e-05,858,856,430,431,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0937284060180508,440.2,858,858,NA,27,0.000101587665986485,0.000101587665986485,858,856,430,431,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",440.2,542,473,-8.26416015910394e-05,263,"not_key",NA
"406___",856,856,NA,26,1.62521861020317e-06,1.62521861020317e-06,856,852,429,431,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0929385497734921,439.45,856,856,NA,26,1.86035026189242e-05,1.86035026189242e-05,856,852,429,431,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",439.45,910,106,-1.6978284008721e-05,525,"not_key",NA
"407___",852,852,NA,25,1.50289322144131e-05,1.50289322144131e-05,852,851,427,431,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0853789968696423,438.325,852,852,NA,25,1.79747560095371e-05,1.79747560095371e-05,852,851,427,431,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",438.325,915,101,-2.945823795124e-06,655,"not_key",NA
"408___",866,866,NA,28,4.14534406935554e-06,4.14534406935554e-06,866,865,434,435,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0979150530242506,444.2,866,866,NA,28,1.0866949847112e-05,1.0866949847112e-05,866,865,434,435,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",444.2,956,60,-6.72160577775646e-06,609,"not_key",NA
"409___",875,875,NA,31,1.73544457626132e-05,1.73544457626132e-05,875,873,439,440,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.101324087454414,449.2,875,875,NA,31,4.26476522301754e-05,4.26476522301754e-05,875,873,439,440,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",449.2,766,250,-2.52932064675622e-05,468,"not_key",NA
"41___",104,104,NA,14,1.04708244698002e-09,1.04708244698002e-09,104,103,53,54,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0930889838174563,63.2,104,104,NA,14,1.32376314389417e-05,1.32376314389417e-05,104,103,53,54,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",63.2,937,78,-1.32365843564947e-05,551,"not_key",NA
"410___",873,873,NA,30,3.54557136828035e-06,3.54557136828035e-06,873,871,438,440,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.100405784470029,448.45,873,873,NA,30,3.49085029837729e-05,3.49085029837729e-05,873,871,438,440,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",448.45,814,202,-3.13629316154926e-05,429,"not_key",NA
"411___",871,871,NA,29,3.15057820963447e-06,3.15057820963447e-06,871,869,437,440,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0995078696802833,447.575,871,871,NA,29,3.17238676238498e-05,3.17238676238498e-05,871,869,437,440,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",447.575,831,185,-2.85732894142153e-05,444,"not_key",NA
"412___",869,869,NA,28,5.38113735146193e-06,5.38113735146193e-06,869,865,436,440,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0979150530242506,446.6375,869,869,NA,28,3.05449401108013e-05,3.05449401108013e-05,869,865,436,440,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",446.6375,835,181,-2.51638027593394e-05,470,"not_key",NA
"413___",865,865,NA,27,5.40430350991029e-06,5.40430350991029e-06,865,863,434,440,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0931754788460593,445.41875,865,865,NA,27,1.03093526485715e-05,1.03093526485715e-05,865,863,434,440,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",445.41875,958,58,-4.90504913866121e-06,628,"not_key",NA
"414___",863,863,NA,26,5.15131238511578e-06,5.15131238511578e-06,863,861,433,440,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0883744557031314,444.059375,863,863,NA,26,9.70096810385964e-06,9.70096810385964e-06,863,861,433,440,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",444.059375,964,52,-4.54965571874386e-06,631,"not_key",NA
"415___",861,861,NA,25,3.10088906158288e-06,3.10088906158288e-06,861,851,432,440,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0853789968696423,442.8796875,861,861,NA,25,9.35952616231592e-06,9.35952616231592e-06,861,851,432,440,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",442.8796875,968,48,-6.25863710073304e-06,614,"not_key",NA
