ELEMENT,Axis_0,Axis_1,PD,PD_P,PD_P_per_taxon,PD_per_taxon,PE_WE,PE_WE_P,PHYLO_RPD2,PHYLO_RPD_DIFF2,PHYLO_RPD_NULL2,PHYLO_RPE2,PHYLO_RPE_DIFF2,PHYLO_RPE_NULL2
-1175000:-2375000,-1175000,-2375000,0.35957225617262,0.0391857133571371,0.00559795905101958,0.0513674651675171,0.0108958902148173,0.00118741983954316,0.662891650958236,-0.182857650212299,0.0591133004926108,1.55469268022639,0.00388750177033665,0.000763764990113833
-1175000:-2425000,-1175000,-2425000,0.176896913225327,0.0192779938285401,0.00481949845713504,0.0442242283063318,0.00261595590601042,0.00028508344714622,0.383669877175848,-0.284168507201854,0.0502463054187192,0.695077822746522,-0.00114758800289141,0.000410146084102849
-1175000:-2475000,-1175000,-2475000,0.137650209065986,0.0150009394312676,0.00750046971563381,0.068825104532993,0.000443663701300642,4.83498888684762e-005,0.390409064685555,-0.214929230084211,0.038423645320197,0.542372605571264,-0.000374341663910134,8.91451529296004e-005
-1175000:-2525000,-1175000,-2525000,0.569164691068012,0.0620268222987914,0.00477129402298395,0.043781899312924,0.00294673435950646,0.000321131249614023,0.642420659523196,-0.316804156027355,0.096551724137931,0.74364136296884,-0.00101584021776317,0.000431836185566616
-1175000:-2575000,-1175000,-2575000,0.763438055823849,0.0831984790480655,0.00489402817929797,0.0449081209308147,0.00346268555255995,0.000377358934620846,0.670209970109417,-0.37566474758448,0.124137931034483,0.709144323237976,-0.00142022112678737,0.000532132772208925
-1175000:-2625000,-1175000,-2625000,0.480762075349162,0.0523928210650672,0.00523928210650672,0.0480762075349162,0.00169121523953855,0.000184306420932444,0.681778376680041,-0.224396802951233,0.0768472906403941,0.984176660572174,-2.71909240005473e-005,0.000187269652203795
-1175000:-2675000,-1175000,-2675000,0.478565593653237,0.0521534513677305,0.00521534513677305,0.0478565593653237,0.00213620721371967,0.000232801063239098,0.645557965100567,-0.262755278406152,0.0807881773399015,0.975310033899711,-5.4078069389939e-005,0.000238694420386776
-1175000:-2725000,-1175000,-2725000,0.106466033218712,0.0116025288057181,0.0116025288057181,0.106466033218712,0.000120797887575302,1.31643955155456e-005,0.420591669207281,-0.146667923094251,0.0275862068965517,0.442029657043533,-0.000152482164227659,2.97817019871341e-005
-1175000:-2775000,-1175000,-2775000,0.314528531736747,0.034276907285529,0.00685538145710579,0.0629057063473494,0.00226758738953084,0.00024711870266141,0.682177664604155,-0.146536888690434,0.0502463054187192,1.38815723689155,0.000634063946171811,0.000178019244574032
-1175000:-2825000,-1175000,-2825000,0.0692699427829529,0.00754894760527626,0.00754894760527626,0.0692699427829529,9.142462761216e-005,9.96333613034157e-006,1.2770303032259,0.0150269521444611,0.00591133004926108,1.36629858623691,2.45105368467118e-005,7.29220993910476e-006
-1175000:-2875000,-1175000,-2875000,0.273226713338064,0.029775889231115,0.00744397230777875,0.068306678334516,0.000348700778427785,3.80009539565867e-005,0.59259857979572,-0.187838707089117,0.0502463054187192,0.628814534538092,-0.00020583598762189,6.04326901961658e-005
-1175000:-2925000,-1175000,-2925000,0.718410813094448,0.078291469131234,0.00372816519672543,0.0342100387187833,0.00310776856471368,0.000338680546306467,0.697068782177215,-0.312206009036897,0.112315270935961,0.802307935887154,-0.000765767300636148,0.000422132863402342
-1175000:-2975000,-1175000,-2975000,0.533347823810972,0.0581235470332737,0.00447104207948259,0.0410267556777671,0.0022048581823195,0.000240282555848894,0.756351285112471,-0.171811054489422,0.0768472906403941,0.869845493044508,-0.000329911727911766,0.000276235903698128
-1175000:-3025000,-1175000,-3025000,0.346058327172935,0.0377129830810389,0.00538756901157698,0.0494369038818479,0.00163274363022445,0.000177934261560357,0.695975960495536,-0.15116908701324,0.0541871921182266,1.24011040055085,0.000316132117653318,0.000143482597582699
-1175000:-3075000,-1175000,-3075000,0.30510597886253,0.033250049818961,0.00369444997988456,0.0339006643180589,0.00151618362251668,0.000165231704640199,0.45606487251683,-0.36389090567887,0.0729064039408867,0.62416206024566,-0.000912966944436934,0.000264725646052833
-1175000:-3125000,-1175000,-3125000,0.160648707163975,0.0175072856207796,0.00875364281038978,0.0803243535819875,0.000269603982499881,2.93810887709623e-005,0.480267429867331,-0.173849735106725,0.0364532019704433,0.747454922979882,-9.10919928842259e-005,3.93081748044799e-005
-1175000:-3175000,-1175000,-3175000,0.346404444334084,0.0377507024757695,0.0053929574965385,0.0494863491905834,0.0044833311626757,0.000488587555935879,0.580560045650091,-0.250268452689327,0.0650246305418719,1.4932051488771,0.00148084274636721,0.00032720725367395
-1175000:-3225000,-1175000,-3225000,0.129386419449418,0.0141003624662777,0.00705018123313886,0.0646932097247091,0.000253431489204694,2.76186316412576e-005,0.433692966765814,-0.168950029062287,0.032512315270936,0.659605042172826,-0.00013078553917013,4.18714683415369e-005
-1175000:-3275000,-1175000,-3275000,0.310709562726928,0.0338607210465475,0.00564345350775792,0.0517849271211547,0.00599039773087711,0.000652825695942192,0.673894742396976,-0.150355857700253,0.0502463054187192,2.572262254669,0.00366155364820096,0.000253794376820336
-1175000:-3325000,-1175000,-3325000,0.269666061668116,0.0293878540773789,0.00489797567956315,0.0449443436113527,0.00106867518624954,0.000116462821592542,0.49714453147566,-0.272763844716802,0.0591133004926108,0.728137825465307,-0.000399007371742302,0.000159946122175589
-1175000:-3375000,-1175000,-3375000,0.324557243523857,0.0353698231562194,0.00589497052603656,0.0540928739206428,0.0194090903425652,0.00211517723525759,0.598339508392711,-0.217872662861062,0.0591133004926108,1.78304386922879,0.0085237214082831,0.00118627324417568
-1175000:-3425000,-1175000,-3425000,0.589080711492213,0.0641972441101532,0.00377630847706784,0.0346518065583655,0.00473123920904198,0.000515604250013558,0.592365479743686,-0.405374116880138,0.108374384236453,0.802962737288955,-0.00116098839919807,0.000642127244602152
-1175000:-3475000,-1175000,-3475000,0.730097413955398,0.0795650595809838,0.00306019459926861,0.0280806697675153,0.0188758396994326,0.00205706427884732,0.626035158718593,-0.436126884772178,0.127093596059113,1.68901465934835,0.00770018791040956,0.0012179078893495
-1175000:-3525000,-1175000,-3525000,0.46886657064394,0.0510964645480796,0.00364974746771997,0.03349046933171,0.00542856803105536,0.00059159823137893,0.518629115163008,-0.435183273330925,0.0985221674876847,1.02069710194844,0.000110077343962602,0.000579602146659972
-1175000:-3575000,-1175000,-3575000,0.719780108383024,0.078440693137698,0.0039220346568849,0.0359890054191512,0.0123288011727236,0.00134357659830005,0.636938428278108,-0.410282196585557,0.123152709359606,0.829956714914112,-0.0025259508296136,0.00161885141014744
-1175000:-3625000,-1175000,-3625000,0.630809607548418,0.0687448045281161,0.00404381203106565,0.0371064475028481,0.0147098023975494,0.00160305499213426,0.567284362569413,-0.481171700540666,0.121182266009852,1.01845898612542,0.000266606748099986,0.00157400053804115
-1175000:-3675000,-1175000,-3675000,0.605504395734532,0.0659870757001596,0.0047133625500114,0.043250313981038,0.0214999105370434,0.00234303208060696,0.705019808796443,-0.253342956041589,0.0935960591133005,2.30270704004053,0.0121631125148925,0.00101751201514793
-1175000:-3725000,-1175000,-3725000,1.11771673795725,0.121807305642181,0.00507530440175756,0.0465715307482188,0.0235417197838922,0.00256554577709905,0.883102965905816,-0.147953043607561,0.137931034482759,1.40639101037658,0.00680261976817996,0.0018242051877252
-1175000:-3775000,-1175000,-3775000,1.42137095391616,0.154899144242042,0.00442568983548691,0.0406105986833189,0.0487167852383649,0.00530909142532765,0.964556020893697,-0.0522302917628693,0.160591133004926,1.56089867202358,0.0175060563733019,0.00340130433863771
-1175000:-3825000,-1175000,-3825000,0.864292039937593,0.0941894140953712,0.00523274522752062,0.0480162244409774,0.019383137336764,0.00211234891068965,0.803380296695813,-0.211527274392496,0.117241379310345,0.998445302546314,-3.01818378884243e-005,0.00211563808783774
-1225000:-2175000,-1225000,-2175000,0.227994520504396,0.0248465441204511,0.00414109068674185,0.0379990867507326,0.000630154641224729,6.86734271563137e-005,0.494494946710939,-0.233070899922785,0.0502463054187192,0.662161520979224,-0.000321508391524195,0.000103710990416292
-1225000:-2225000,-1225000,-2225000,0.469394453316274,0.0511539925100656,0.00465036295546051,0.0426722230287522,0.00479075587489563,0.000522090298278067,0.665657723047648,-0.23576442498412,0.0768472906403941,1.29031952757289,0.00107791128677479,0.000404620938551653
-1225000:-2275000,-1225000,-2275000,0.661429881527759,0.0720817618669365,0.00554475091284127,0.0508792216559814,0.00326779242096983,0.000356119736494007,0.786698798870329,-0.179336473368866,0.0916256157635468,0.981793274981682,-6.05991093457536e-005,0.00036272374803204
-1225000:-2325000,-1225000,-2325000,0.473174364747732,0.0515659223053314,0.00515659223053314,0.0473174364747732,0.00204051057229302,0.000222372168640554,0.726936265832103,-0.177741522914171,0.070935960591133,1.04362750254569,8.53009143301328e-005,0.000213076186760245
-1225000:-2375000,-1225000,-2375000,0.572288119654448,0.062367209453747,0.00519726745447892,0.0476906766378707,0.00946897562440971,0.0010319165570597,0.695634259291793,-0.250397238362679,0.0896551724137931,1.85987733547551,0.00437779275777791,0.000554830438210523
-1225000:-2425000,-1225000,-2425000,0.87516962111644,0.0953748386401633,0.00366826302462167,0.03366037004294,0.0144257640985533,0.00157210087046375,0.750429931936169,-0.291054677611135,0.127093596059113,1.50938927014203,0.00486841240411872,0.00104154766537847
-1225000:-2475000,-1225000,-2475000,0.838079180253651,0.091332770991759,0.00351279888429842,0.0322338146251404,0.00459228560067378,0.000500461267834082,0.71309817351258,-0.337185616913673,0.12807881773399,0.915469431554544,-0.00042403219475025,0.000546671740840387
-1225000:-2525000,-1225000,-2525000,0.417118385080991,0.0454570150871953,0.00505077945413281,0.0463464872312212,0.00187933181700207,0.000204807119069378,0.549272265636943,-0.342283483857895,0.0827586206896552,0.645234773714445,-0.0010333007526644,0.000317414881238278
-1225000:-2575000,-1225000,-2575000,1.11569030194861,0.121586467301047,0.00392214410648538,0.0359900097402777,0.00700955414291665,0.000763892026402063,0.806603034709558,-0.267505959332935,0.150738916256158,1.06779001559208,0.000445010514898228,0.000715395363552351
-1225000:-2625000,-1225000,-2625000,0.4577621148675,0.0498863155068987,0.00415719295890822,0.038146842905625,0.00553213495814318,0.000602884819396984,0.649161669737207,-0.247396763432894,0.0768472906403941,1.41941766049682,0.00163466692452239,0.000424740959743986
-1225000:-2675000,-1225000,-2675000,0.536955375806267,0.0585166933230161,0.00390111288820107,0.0357970250537511,0.00366163870821178,0.000399040588850387,0.707076710986445,-0.22244649313262,0.0827586206896552,1.0307401661312,0.000109202479830921,0.000387139845678231
-1225000:-2725000,-1225000,-2725000,0.612851947208581,0.066787802232856,0.00607161838480509,0.0557138133825983,0.00504313158827457,0.000549593872853138,0.79752493254528,-0.155590420170054,0.083743842364532,1.73436554250257,0.00213536418590928,0.00031688468168026
-1225000:-2825000,-1225000,-2825000,0.353063677489532,0.0384764169799565,0.00641273616332609,0.0588439462482553,0.0037829152340809,0.000412257145740069,0.710064786084652,-0.144163736696644,0.0541871921182266,2.35525739778994,0.00217675735187635,0.000175036981574461
-1225000:-2875000,-1225000,-2875000,0.20777446628239,0.0226429891041573,0.00452859782083146,0.0415548932564781,0.00116642842533497,0.000127115841509335,0.433634602655088,-0.271371951024288,0.0522167487684729,0.63859654542481,-0.000660121426354302,0.000199055009645839
-1225000:-2925000,-1225000,-2925000,0.373145270396808,0.0406648826635867,0.00508311033294833,0.046643158799601,0.00172452589305024,0.000187936572307698,0.699573828873567,-0.160244137548362,0.058128078817734,1.22597952771234,0.000317874432672124,0.000153295033122114
-1225000:-2975000,-1225000,-2975000,0.269232299347128,0.0293405832279638,0.00586811664559276,0.0538464598694256,0.000965762274705289,0.000105247507331518,0.572705614930448,-0.200873619519802,0.0512315270935961,0.950133004515526,-5.06872856357202e-005,0.00011077134130835
-1225000:-3025000,-1225000,-3025000,0.30345035429331,0.0330696220226481,0.00661392440452962,0.060690070858662,0.000519133031610357,5.65744376038266e-005,0.599386899160496,-0.202817558332614,0.0551724137931034,0.703192783738919,-0.000219118332190754,8.04536663516608e-005
-1225000:-3075000,-1225000,-3075000,0.672412590270109,0.0732786430758584,0.00385677068820307,0.0353901363300057,0.00237520789848831,0.000258847044720515,0.65243704142102,-0.358204231861237,0.112315270935961,0.752306911027217,-0.000782024693254261,0.00034407107116307
-1225000:-3125000,-1225000,-3125000,0.21162803122072,0.0230629455620994,0.00461258911241988,0.042325606244144,0.000695078036130522,7.57486936688927e-005,0.520197549900687,-0.195194398567969,0.0443349753694581,0.458083702862757,-0.000822282288602027,0.00016535994010594
-1225000:-3175000,-1225000,-3175000,0.181738160424478,0.0198055866051805,0.00660186220172683,0.0605793868081592,0.00099636778476843,0.000108582855718095,0.4903090342502,-0.188922275605217,0.0403940886699507,0.890099751573498,-0.000123021118561869,0.000121989536033624
-1225000:-3225000,-1225000,-3225000,0.189707990286491,0.0206741282212725,0.00689137607375751,0.0632359967621638,0.00133190819921452,0.000145149610450994,0.582895559571989,-0.13574995354446,0.0354679802955665,1.39920795626554,0.000380006665743142,0.000103736981912536
-1225000:-3275000,-1225000,-3275000,0.259947787575226,0.0283287692998612,0.00944292309995374,0.0866492625250752,0.0053836580437302,0.000586703999802421,0.777127049712409,-0.0745506546954744,0.0364532019704433,4.17351288202938,0.00409369963317598,0.000140577977446456
-1225000:-3325000,-1225000,-3325000,0.391946934709923,0.0427138634060195,0.00474598482289106,0.0435496594122136,0.00223946465582447,0.000244053923989198,0.570454886277761,-0.295130946710975,0.0748768472906404,0.73388294175281,-0.00081206376705414,0.000332551569336519
-1225000:-3375000,-1225000,-3375000,0.41182968403974,0.044880659377108,0.00641152276815828,0.0588328120056771,0.00203376187620103,0.000221636704582759,0.700828757965609,-0.175802714543923,0.0640394088669951,1.0013309756365,2.70328949520177e-006,0.000221342103635489
-1225000:-3425000,-1225000,-3425000,0.746187705705227,0.0813185584939779,0.00406592792469889,0.0373093852852614,0.00500347717803383,0.000545272387181301,0.6300636402396,-0.438117589901845,0.129064039408867,0.796156059099693,-0.0012810660605014,0.00068488128796998
-1225000:-3475000,-1225000,-3475000,0.722322425293427,0.0787177515035866,0.00357807961379939,0.0328328375133376,0.00545942873364585,0.000594961390312777,0.682893314325986,-0.335415892157165,0.115270935960591,0.842166797946691,-0.00102316918752206,0.000706465027787094
-1225000:-3525000,-1225000,-3525000,0.438456028370144,0.0477823634957338,0.00434385122688489,0.0398596389427404,0.00353473128647035,0.000385210384306281,0.515947861150743,-0.411350824966228,0.0926108374384236,0.617698700990502,-0.00218768852888993,0.000623621813820528
-1225000:-3575000,-1225000,-3575000,0.647263180419944,0.0705378933417726,0.00371252070219856,0.034066483179997,0.0105055324736124,0.00114487916436312,0.582080989771538,-0.46471812766914,0.121182266009852,0.80959391036362,-0.00247076630918595,0.00141414003947845
-1225000:-3625000,-1225000,-3625000,0.913232989126942,0.0995229346143718,0.00432708411366834,0.039705782135954,0.0127929788255561,0.00139416207072858,0.716423961940336,-0.361477290877618,0.138916256157635,0.983768235207545,-0.000211078804803522,0.00141716516231534
-1225000:-3675000,-1225000,-3675000,0.915007076586046,0.0997162723412112,0.00383524124389274,0.0351925798686941,0.0272319735205295,0.00296770479425512,0.670278254479003,-0.450108187816,0.148768472906404,1.59043849393494,0.010109668178715,0.00186596640207863
-1225000:-3725000,-1225000,-3725000,0.875793251222557,0.0954428010320321,0.00454489528723963,0.0417044405344075,0.0139389601939303,0.00151904961876057,0.745188023442405,-0.299471545944767,0.12807881773399,1.16844362218218,0.00200944992119846,0.00130006239917986
-1225000:-3775000,-1225000,-3775000,1.36725957870496,0.149002157469601,0.00438241639616475,0.0402135170207341,0.0483087275003073,0.00526462182768158,0.826432731320467,-0.287151635769042,0.180295566502463,1.62663866297247,0.0186102280117796,0.00323650356254361
-1225000:-3825000,-1225000,-3825000,1.23746330234938,0.134857129334695,0.00481632604766767,0.0441951179410493,0.0402362497961829,0.0043848937842481,0.912533241831435,-0.118611463612918,0.147783251231527,1.33209705047447,0.0100310558263806,0.00329172246322914
