ELEMENT,Axis_0,Axis_1,C_PD,C_PD_P,C_PD_P_per_taxon,C_PD_per_taxon,C_PE_WE,C_PE_WE_P,C_PHYLO_RPD2,C_PHYLO_RPD_DIFF2,C_PHYLO_RPD_NULL2,C_PHYLO_RPE2,C_PHYLO_RPE_DIFF2,C_PHYLO_RPE_NULL2,P_PD,P_PD_P,P_PD_P_per_taxon,P_PD_per_taxon,P_PE_WE,P_PE_WE_P,P_PHYLO_RPD2,P_PHYLO_RPD_DIFF2,P_PHYLO_RPD_NULL2,P_PHYLO_RPE2,P_PHYLO_RPE_DIFF2,P_PHYLO_RPE_NULL2,Q_PD,Q_PD_P,Q_PD_P_per_taxon,Q_PD_per_taxon,Q_PE_WE,Q_PE_WE_P,Q_PHYLO_RPD2,Q_PHYLO_RPD_DIFF2,Q_PHYLO_RPD_NULL2,Q_PHYLO_RPE2,Q_PHYLO_RPE_DIFF2,Q_PHYLO_RPE_NULL2,SUMX_PD,SUMX_PD_P,SUMX_PD_P_per_taxon,SUMX_PD_per_taxon,SUMX_PE_WE,SUMX_PE_WE_P,SUMX_PHYLO_RPD2,SUMX_PHYLO_RPD_DIFF2,SUMX_PHYLO_RPD_NULL2,SUMX_PHYLO_RPE2,SUMX_PHYLO_RPE_DIFF2,SUMX_PHYLO_RPE_NULL2,SUMXX_PD,SUMXX_PD_P,SUMXX_PD_P_per_taxon,SUMXX_PD_per_taxon,SUMXX_PE_WE,SUMXX_PE_WE_P,SUMXX_PHYLO_RPD2,SUMXX_PHYLO_RPD_DIFF2,SUMXX_PHYLO_RPD_NULL2,SUMXX_PHYLO_RPE2,SUMXX_PHYLO_RPE_DIFF2,SUMXX_PHYLO_RPE_NULL2,T_PD,T_PD_P,T_PD_P_per_taxon,T_PD_per_taxon,T_PE_WE_P,T_PHYLO_RPD2,T_PHYLO_RPD_DIFF2,T_PHYLO_RPD_NULL2,T_PHYLO_RPE_DIFF2,T_PHYLO_RPE_NULL2
575000:-3275000,575000,-3275000,737,737,737,737,35,35,816,818,257,446,540,3,0.737737737737738,0.737737737737738,0.737737737737738,0.737737737737738,0.035035035035035,0.035035035035035,0.816816816816817,0.818818818818819,0.257257257257257,0.446446446446446,0.540540540540541,0.003003003003003,999,999,999,999,999,999,999,999,999,999,999,999,463.411147527065,50.5019396846342,5.61132663162603,51.4901275030071,2.77440381652608,0.302350892831805,586.902669176005,-332.613780591244,86.7497536945814,968.034654096957,-0.0297113823146984,0.305588800347865,219.716086431889,2.60942620324269,0.0322151383116381,2.7125442769369,0.0144833225950187,0.000172009078184516,354.838653254665,121.021369445955,7.62080613458224,1182.92108390764,0.00456795878211445,0.000114151251899387,,,,,,,,41,,
575000:-3325000,575000,-3325000,322,322,322,322,37,37,559,643,191,155,320,92,0.322322322322322,0.322322322322322,0.322322322322322,0.322322322322322,0.037037037037037,0.037037037037037,0.55955955955956,0.643643643643644,0.191191191191191,0.155155155155155,0.32032032032032,0.0920920920920921,999,999,999,999,999,999,999,999,999,999,999,999,427.005554281741,46.5345058322768,5.8168132290346,53.3756942852176,2.5441013475352,0.277252831509229,586.023055111668,-308.312426813655,80.1339901477833,969.914118705804,0.0090886195429419,0.276262365659575,186.899293527889,2.21968232649367,0.0346825363514636,2.92030146137327,0.0139499875440339,0.000165675001878368,355.192897755238,104.654602609727,6.50603897206921,1209.5822291762,0.0045998847552269,9.70777750740826e-005,,,,,,,,33,,
575000:-3375000,575000,-3375000,621,621,621,621,11,11,400,308,740,244,481,29,0.621621621621622,0.621621621621622,0.621621621621622,0.621621621621622,0.011011011011011,0.011011011011011,0.4004004004004,0.308308308308308,0.740740740740741,0.244244244244244,0.481481481481481,0.029029029029029,999,999,999,999,999,999,999,999,999,999,999,999,212.261737467162,23.132006038539,7.71066867951297,70.7539124890541,0.9234780640671,0.100639429457997,572.778951362948,-170.793221923428,41.7448275862068,937.122128784897,0.0219346355821306,0.0982490216115641,46.3747278673632,0.550762723069251,0.0611958581188056,5.15274754081812,0.00462242576353898,5.48975685203723e-005,349.947810651511,34.7941223120285,1.80461840860006,1394.10021840235,0.00293552225055234,1.37240392588483e-005,1,1,1,1,,1,1,40,,
575000:-3425000,575000,-3425000,380,380,380,380,73,73,428,454,428,159,284,177,0.38038038038038,0.38038038038038,0.38038038038038,0.38038038038038,0.0730730730730731,0.0730730730730731,0.428428428428428,0.454454454454454,0.428428428428428,0.159159159159159,0.284284284284284,0.177177177177177,999,999,999,999,999,999,999,999,999,999,999,999,504.314367313251,54.9595189845122,5.49595189845123,50.4314367313251,3.04317684208249,0.331641425003807,596.454809638549,-347.942461100293,92.8778325123153,965.374437170191,-0.0420425799812559,0.336223170284926,259.881227922246,3.08644167518165,0.0308644167518165,2.59881227922247,0.0169789849299283,0.000201648449597485,366.187918836183,132.501418863384,8.73185663325973,1177.42098875629,0.00512222400269533,0.000135469151323717,,,,,,,,48,,
575000:-3475000,575000,-3475000,35,35,35,35,19,19,483,754,4,70,173,126,0.035035035035035,0.035035035035035,0.035035035035035,0.035035035035035,0.019019019019019,0.019019019019019,0.483483483483483,0.754754754754755,0.004004004004004,0.0700700700700701,0.173173173173173,0.126126126126126,999,999,999,999,999,999,999,999,999,999,999,999,776.876896386484,84.6630262846767,4.70350146025982,43.1598275770271,5.62027493561847,0.612490198659041,620.264284141481,-480.321938140282,137.007881773399,1015.20637322209,0.159420776082273,0.595116731358679,612.178986892429,7.27045486479145,0.0224396755086156,1.88944131756922,0.0466450673875835,0.000553973371134629,391.752290473593,246.062229394408,18.8972962216991,1234.39334433958,0.0105372533067181,0.000391322299526295,,,,,,,,1,,
575000:-3525000,575000,-3525000,166,166,166,166,158,158,757,887,5,315,365,163,0.166166166166166,0.166166166166166,0.166166166166166,0.166166166166166,0.158158158158158,0.158158158158158,0.757757757757758,0.887887887887888,0.005005005005005,0.315315315315315,0.365365365365365,0.163163163163163,999,999,999,999,999,999,999,999,999,999,999,999,929.185094062171,101.261374109367,4.40266843953768,40.3993519157466,7.44644111819326,0.811503396547475,631.825018192434,-544.090693673026,160.555665024631,1011.61037988352,0.222997033267177,0.787201472038304,874.69556766074,10.3881949254622,0.0196374195188322,1.65348878574809,0.076438451412753,0.000907810171257362,405.119563554045,312.13752030457,25.9068145308064,1162.89766224018,0.013071534701573,0.00067502427762509,,,,,,,,,,
575000:-3575000,575000,-3575000,40,40,40,40,105,105,933,991,0,180,247,193,0.04004004004004,0.04004004004004,0.04004004004004,0.04004004004004,0.105105105105105,0.105105105105105,0.933933933933934,0.991991991991992,0,0.18018018018018,0.247247247247247,0.193193193193193,999,999,999,999,999,999,999,999,999,999,999,999,926.514549330022,100.970341643471,4.39001485406397,40.2832412752184,7.27062013135993,0.792342655767431,627.873227702919,-551.796796036117,161.104433497537,1007.28244981235,0.190486478164505,0.771583688957207,869.835849472735,10.3304791879116,0.0195283160452016,1.64430217291632,0.0722761095812514,0.000858376722763182,400.110926135136,320.64389878667,26.0866286490816,1167.37747708038,0.0117913310663051,0.000648907039223077,,,,,,,,,,
575000:-3625000,575000,-3625000,496,496,496,496,201,201,998,999,0,415,447,130,0.496496496496497,0.496496496496497,0.496496496496497,0.496496496496497,0.201201201201201,0.201201201201201,0.998998998998999,1,0,0.415415415415415,0.447447447447447,0.13013013013013,999,999,999,999,999,999,999,999,999,999,999,999,958.153049637983,104.418263953479,4.35076099806165,39.923043734916,7.66287020928238,0.835089555323565,631.05701333178,-561.871155529155,165.650246305419,1013.3358494037,0.206754815673491,0.812557686406794,930.470638071812,11.0505994520578,0.019185068493156,1.61540041331912,0.0788734699804493,0.000936729315772978,403.789243877919,331.238453054657,27.5749967240166,1180.13626721154,0.0135584081405539,0.000713745234899406,,,,,,,,,,
575000:-3675000,575000,-3675000,241,241,241,241,221,221,963,986,0,345,383,240,0.241241241241241,0.241241241241241,0.241241241241241,0.241241241241241,0.221221221221221,0.221221221221221,0.963963963963964,0.986986986986987,0,0.345345345345345,0.383383383383383,0.24024024024024,999,999,999,999,999,999,999,999,999,999,999,999,811.941448154877,88.4843151939443,4.65706922073391,42.7337604292041,5.87219884128487,0.639944535821569,623.681166792477,-493.488445547948,142.264039408867,999.413953249154,0.0549214718845651,0.633959265775073,669.353550056072,7.94948026389172,0.0220207209526087,1.85416495860408,0.0482072994998528,0.00057252699401907,395.693650505517,258.557467555067,20.3783542430052,1167.9776633159,0.00949761242114998,0.000443754851095574,,,,,,,,,,
575000:-3725000,575000,-3725000,264,264,264,264,330,330,993,997,0,522,526,232,0.264264264264264,0.264264264264264,0.264264264264264,0.264264264264264,0.33033033033033,0.33033033033033,0.993993993993994,0.997997997997998,0,0.522522522522523,0.526526526526527,0.232232232232232,999,999,999,999,999,999,999,999,999,999,999,999,920.174148046817,100.27937301898,4.35997273995565,40.0075716542094,7.09721323321275,0.773444999209403,624.518939294351,-555.289440310801,160.794088669951,987.086226145101,0.0180310511087484,0.771479998884305,857.292917387267,10.1815148759177,0.019246719992283,1.62059152625192,0.0666860193188733,0.000791986827302965,395.280075270802,322.711713746553,25.9807013031134,1078.94983759634,0.00919445713736914,0.00064981738023384,,,,,,,,,,
575000:-3775000,575000,-3775000,349,349,349,349,311,311,974,991,0,597,600,141,0.349349349349349,0.349349349349349,0.349349349349349,0.349349349349349,0.311311311311311,0.311311311311311,0.974974974974975,0.991991991991992,0,0.597597597597598,0.600600600600601,0.141141141141141,999,999,999,999,999,999,999,999,999,999,999,999,705.684299320897,76.9045503347888,4.8065343959243,44.1052687075561,4.83920063044885,0.527369744264727,608.636167376908,-457.746485388797,126.789162561576,979.495843459624,-0.0278612843711199,0.530406030530941,506.107676056221,6.01071434053947,0.0234793528927323,1.97698310959461,0.0332914064116176,0.000395380555170256,377.313193005604,222.680472256877,16.1990584581038,1102.39142153697,0.0055486998458746,0.000316121388215901,,,,,,,,,,
575000:-3825000,575000,-3825000,811,811,811,811,572,572,997,998,1,650,652,418,0.811811811811812,0.811811811811812,0.811811811811812,0.811811811811812,0.572572572572573,0.572572572572573,0.997997997997998,0.998998998998999,0.001001001001001,0.650650650650651,0.652652652652653,0.418418418418418,999,999,999,999,999,999,999,999,999,999,999,999,837.768208551741,91.2988817031278,4.56494408515638,41.8884104275871,6.36723640535182,0.693893080942996,621.499011150012,-513.054027817062,147.210837438423,1006.28632796449,0.195029360808886,0.672639036734387,712.42130433454,8.46096819522209,0.0211524204880552,1.78105326083635,0.0600834871318242,0.00071357281230557,392.698720488133,278.156864386841,21.7973365041617,1177.46420374876,0.0121203310213671,0.00050220257183301,,,,,,,,,,
575000:-3875000,575000,-3875000,617,617,617,617,769,769,984,994,2,712,737,686,0.617617617617618,0.617617617617618,0.617617617617618,0.617617617617618,0.76976976976977,0.76976976976977,0.984984984984985,0.994994994994995,0.002002002002002,0.712712712712713,0.737737737737738,0.686686686686687,999,999,999,999,999,999,999,999,999,999,999,999,905.96844844983,98.7312544895628,4.48778429498014,41.1803840204468,7.15573278442874,0.779822383227143,629.86373699463,-535.412460789936,157.079802955665,1024.16656524789,0.263146914713163,0.751144977243364,831.517351186742,9.87539510590297,0.0204037088964938,1.71801105617096,0.0699657760723664,0.000830938382247395,402.70676163476,302.432011200599,24.8094503627848,1210.34840428206,0.012217896890274,0.000617635091186561,,,,,,,,,,
575000:-3925000,575000,-3925000,944,944,944,944,771,771,985,986,93,651,650,754,0.944944944944945,0.944944944944945,0.944944944944945,0.944944944944945,0.771771771771772,0.771771771771772,0.985985985985986,0.986986986986987,0.0930930930930931,0.651651651651652,0.650650650650651,0.754754754754755,999,999,999,999,999,999,999,999,999,999,999,999,573.953745413661,62.5487271666417,5.21239393055347,47.829478784472,3.53032388657449,0.384730071640316,598.499814662502,-390.088846207375,105.060098522167,956.898162535489,-0.0979307903183218,0.395402440857838,336.053400153657,3.99108942039886,0.0277158987527698,2.33370416773373,0.0209356077779464,0.00024863870644956,366.915037176879,163.76222898858,11.1467164939698,1116.50399235941,0.00551004842542798,0.000183373200202916,,,,,,,,18,,
625000:-1725000,625000,-1725000,775,775,775,775,210,210,80,42,941,110,197,553,0.775775775775776,0.775775775775776,0.775775775775776,0.775775775775776,0.21021021021021,0.21021021021021,0.0800800800800801,0.042042042042042,0.941941941941942,0.11011011011011,0.197197197197197,0.553553553553554,999,999,999,999,999,999,999,999,999,999,999,999,101.042733811338,11.011504742045,11.011504742045,101.042733811338,0.259170098101088,0.0282440177199179,628.619355761487,-85.5260324897542,20.3320197044335,862.028900967738,-0.0367316036869686,0.0322469797630588,10.5205988754187,0.124946365216793,0.124946365216793,10.5205988754187,0.000233380848065571,2.77171376100441e-006,475.122417536636,11.3004138952695,0.469545002305321,1330.05138905239,0.000111106644933787,2.00517258487152e-006,13,13,13,13,,13,13,25,,
625000:-1775000,625000,-1775000,58,58,58,58,575,575,423,700,42,690,690,409,0.0580580580580581,0.0580580580580581,0.0580580580580581,0.0580580580580581,0.575575575575576,0.575575575575576,0.423423423423423,0.700700700700701,0.042042042042042,0.690690690690691,0.690690690690691,0.409409409409409,999,999,999,999,999,999,999,999,999,999,999,999,387.643964466495,42.2449313467499,6.03499019239284,55.3777092094993,2.0151047073916,0.219603470770995,574.046148546316,-295.221044681479,74.4177339901479,921.50158747239,-0.152608981033329,0.236234597571907,154.169917162706,1.83097663957722,0.0373668701954535,3.14632484005521,0.00643520187539244,7.64267408431699e-005,341.712368757097,96.2512004302257,5.62682132543863,1078.44593917693,0.001530077580091,6.65364630721999e-005,,,,,,,,15,,
625000:-1825000,625000,-1825000,2,2,2,2,66,66,436,853,0,268,372,46,0.002002002002002,0.002002002002002,0.002002002002002,0.002002002002002,0.0660660660660661,0.0660660660660661,0.436436436436436,0.853853853853854,0,0.268268268268268,0.372372372372372,0.046046046046046,999,999,999,999,999,999,999,999,999,999,999,999,839.658191245972,91.5048495408426,4.57524247704213,41.9829095622987,6.16654647640999,0.672022155435877,624.35644987772,-508.144518643955,146.881773399014,1002.42326298513,0.132028986608626,0.657633809462948,715.603724968281,8.49876375187103,0.0212469093796776,1.7890093124207,0.0555544504863918,0.000659784366088634,396.356033305055,273.31670831293,21.6996141619549,1179.00477446926,0.0115755063318845,0.000478626403103063,,,,,,,,,,
625000:-1875000,625000,-1875000,58,58,58,58,250,250,543,775,6,533,555,122,0.0580580580580581,0.0580580580580581,0.0580580580580581,0.0580580580580581,0.25025025025025,0.25025025025025,0.543543543543544,0.775775775775776,0.00600600600600601,0.533533533533533,0.555555555555556,0.122122122122122,999,999,999,999,999,999,999,999,999,999,999,999,573.703899279736,62.5214992623211,5.21012493852675,47.8086582733113,3.6127269015146,0.393710244242,598.382926315552,-389.904748416193,105.012807881774,972.261826817239,-0.0448613250422777,0.398599172666678,335.965714781464,3.99004803780572,0.0277086669292065,2.33309524153795,0.0185863207695926,0.000220737740352404,366.831592774309,163.744213752269,11.1327389647893,1111.46007653824,0.00297541303502089,0.000183159881487019,,,,,,,,4,,
625000:-1925000,625000,-1925000,27,27,27,27,245,245,523,821,4,526,562,126,0.027027027027027,0.027027027027027,0.027027027027027,0.027027027027027,0.245245245245245,0.245245245245245,0.523523523523523,0.821821821821822,0.004004004004004,0.526526526526527,0.562562562562563,0.126126126126126,999,999,999,999,999,999,999,999,999,999,999,999,608.508144220419,66.3144202745652,5.10110925188964,46.808318786186,4.02125999191295,0.438231645163349,599.5495069198,-411.314322773867,111.138916256158,983.731397798563,-0.0168906630527844,0.440072367492273,377.212011577114,4.47990369377136,0.0265083058803039,2.23202373714269,0.0228621715439851,0.000271519261328175,367.792706805008,181.344403787078,12.4603596301779,1151.27707290829,0.0040153298953058,0.000219947723467621,,,,,,,,2,,
625000:-1975000,625000,-1975000,17,17,17,17,124,124,121,346,286,205,337,260,0.017017017017017,0.017017017017017,0.017017017017017,0.017017017017017,0.124124124124124,0.124124124124124,0.121121121121121,0.346346346346346,0.286286286286286,0.205205205205205,0.337337337337337,0.26026026026026,999,999,999,999,999,999,999,999,999,999,999,999,211.891212097746,23.0916266692516,7.69720888975053,70.6304040325822,0.864419043814022,0.094203254811421,571.788740869669,-173.387709909022,41.9871921182266,891.405487649301,-0.0718136529884282,0.102029412622057,46.2498292348584,0.549279382592456,0.0610310425102729,5.13886991498426,0.00212115763494238,2.51916207124996e-005,353.157445027007,36.4978735246629,1.8298478487709,1181.89652653634,0.000735439580571134,1.53351802741685e-005,,,,,,,,47,,
625000:-2025000,625000,-2025000,34,34,34,34,280,280,718,908,0,582,590,100,0.034034034034034,0.034034034034034,0.034034034034034,0.034034034034034,0.28028028028028,0.28028028028028,0.718718718718719,0.908908908908909,0,0.582582582582583,0.590590590590591,0.1001001001001,999,999,999,999,999,999,999,999,999,999,999,999,606.271841146191,66.0707108955961,5.08236237658431,46.636295472784,3.87015935267025,0.421764895474513,599.226591564612,-410.585342359857,110.815763546798,963.664484221788,-0.0829994827796203,0.43081007035984,374.272957079837,4.44499843971144,0.0263017659154523,2.21463288212921,0.0229389076575366,0.00027243060664061,367.185396143892,180.64746790826,12.3893596059114,1102.58799661186,0.00518734732176104,0.000211168010167628,,,,,,,,1,,
625000:-2075000,625000,-2075000,257,257,257,257,295,295,265,322,534,294,318,411,0.257257257257257,0.257257257257257,0.257257257257257,0.257257257257257,0.295295295295295,0.295295295295295,0.265265265265265,0.322322322322322,0.534534534534535,0.294294294294294,0.318318318318318,0.411411411411411,999,999,999,999,999,999,999,999,999,999,999,999,303.979115181717,33.127245691471,6.62544913829421,60.7958230363435,1.61626351424312,0.176138280113372,572.717458012182,-236.950068462203,58.9497536945812,940.281760646075,-0.044708424708798,0.181010545660041,95.0410825964314,1.12874161987479,0.0451496647949917,3.80164330385726,0.00596901288296728,7.08901149535829e-005,344.342967809112,64.2131295715172,3.55240263049335,1179.82837351898,0.00186078952861489,4.74594057498968e-005,,,,,,,,47,,
625000:-2125000,625000,-2125000,105,105,105,105,95,95,67,107,743,167,312,281,0.105105105105105,0.105105105105105,0.105105105105105,0.105105105105105,0.0950950950950951,0.0950950950950951,0.0670670670670671,0.107107107107107,0.743743743743744,0.167167167167167,0.312312312312312,0.281281281281281,999,999,999,999,999,999,999,999,999,999,999,999,210.842480038606,22.9773372235214,7.65911240784047,70.2808266795354,0.873377239486289,0.0951795072385328,570.348849826105,-172.565058791134,41.7832512315271,894.692204518719,-0.0764246591336089,0.103508166457415,45.7956215557987,0.543885051031669,0.0604316723368521,5.08840239508874,0.00234129930088073,2.78061012489672e-005,350.31232711637,35.8627823004386,1.80757795627169,1138.76513988736,0.000963022036345946,1.63029731016719e-005,,,,,,,,41,,
625000:-2175000,625000,-2175000,126,126,126,126,82,82,435,651,73,247,372,104,0.126126126126126,0.126126126126126,0.126126126126126,0.126126126126126,0.0820820820820821,0.0820820820820821,0.435435435435435,0.651651651651652,0.0730730730730731,0.247247247247247,0.372372372372372,0.104104104104104,999,999,999,999,999,999,999,999,999,999,999,999,501.992966878652,54.7065358067065,5.47065358067065,50.1992966878653,3.10973979993414,0.338895368938031,587.183070109057,-358.174297669671,93.7399014778325,968.46145877327,-0.0292396696291657,0.342081869823671,257.501597868631,3.05818034431248,0.0305818034431249,2.57501597868631,0.017243304493727,0.000204787602524369,353.867334679694,138.537302569334,8.88433691669296,1183.23375717715,0.00507078057936386,0.000138266190829358,,,,,,,,16,,
625000:-2225000,625000,-2225000,814,814,814,814,625,625,896,885,157,880,822,156,0.814814814814815,0.814814814814815,0.814814814814815,0.814814814814815,0.625625625625626,0.625625625625626,0.896896896896897,0.885885885885886,0.157157157157157,0.880880880880881,0.822822822822823,0.156156156156156,999,999,999,999,999,999,999,999,999,999,999,999,162.028989856134,17.6577070200901,8.82885351004507,81.0144949280668,0.592278081059659,0.06454568925634,573.237965929213,-136.831807565077,32.5694581280788,906.851326829032,-0.0599654368700253,0.0710806439982217,27.1787838851118,0.322784881133708,0.0806962202834271,6.79469597127796,0.00122555214917555,1.45550921802462e-005,363.263572091542,23.694725688722,1.11623577373875,1387.86224405987,0.000517984486266346,9.23665274265119e-006,,,,,,,,22,,
625000:-2275000,625000,-2275000,519,519,519,519,62,62,818,861,110,446,541,8,0.519519519519519,0.519519519519519,0.519519519519519,0.519519519519519,0.0620620620620621,0.0620620620620621,0.818818818818819,0.861861861861862,0.11011011011011,0.446446446446446,0.541541541541542,0.00800800800800801,999,999,999,999,999,999,999,999,999,999,999,999,466.13217853254,50.7984740784482,5.64427489760536,51.7924642813934,2.72896786594553,0.297399342468854,586.754800726519,-334.069459864932,87.2049261083743,962.738703412797,-0.0257274675949661,0.300203088178582,221.954048531412,2.6360050352217,0.032543272039774,2.74017343865941,0.013360351480903,0.000158672274774965,353.477645850571,121.035874856727,7.70020044165108,1138.09635881594,0.00349580494294077,0.000107249403494392,,,,,,,,15,,
625000:-2325000,625000,-2325000,778,778,778,778,111,111,967,974,16,800,720,0,0.778778778778779,0.778778778778779,0.778778778778779,0.778778778778779,0.111111111111111,0.111111111111111,0.967967967967968,0.974974974974975,0.016016016016016,0.800800800800801,0.720720720720721,0,999,999,999,999,999,999,999,999,999,999,999,999,426.821412067092,46.514438254992,5.814304781874,53.3526765083865,2.36135879244968,0.257337787289871,583.804097355063,-311.922917936969,80.5073891625616,967.428002018842,-0.0594953389886805,0.263821511380578,186.919681692654,2.21992446357265,0.0346863197433227,2.92062002644772,0.011041963721333,0.000131138279120193,353.565350776463,107.85916487214,6.57318838117888,1224.95234652824,0.00399488684615365,8.38614150557639e-005,,,,,,,,5,,
625000:-2375000,625000,-2375000,535,535,535,535,27,27,629,638,333,442,573,2,0.535535535535536,0.535535535535536,0.535535535535536,0.535535535535536,0.027027027027027,0.027027027027027,0.62962962962963,0.638638638638639,0.333333333333333,0.442442442442442,0.573573573573574,0.002002002002002,999,999,999,999,999,999,999,999,999,999,999,999,385.025527028533,41.959577465503,5.99422535221471,55.0036467183619,1.99413642716161,0.217318375064696,577.496476583513,-289.015955642247,73.456157635468,923.480397684187,-0.132227426626975,0.231728346770825,151.955904055467,1.80468223432828,0.0368302496801689,3.10114089909115,0.00710205524190628,8.4346528040186e-005,345.082512924347,92.2005087275775,5.48235191341698,1072.36008485307,0.00198384124687653,6.64530830054353e-005,,,,,,,,37,,
625000:-2425000,625000,-2425000,742,742,742,742,465,465,721,696,415,710,706,232,0.742742742742743,0.742742742742743,0.742742742742743,0.742742742742743,0.465465465465465,0.465465465465465,0.721721721721722,0.696696696696697,0.415415415415415,0.710710710710711,0.706706706706707,0.232232232232232,999,999,999,999,999,999,999,999,999,999,999,999,261.616816669227,28.5106579037218,7.12766447593046,65.4042041673068,1.30013774138329,0.141687307582994,566.838773238832,-210.107351418418,51.4078817733988,928.944163115806,-0.0314719109126126,0.145117075198967,70.351492961337,0.835519292882838,0.0522199558051774,4.39696831008356,0.00607183876006807,7.21113115552319e-005,336.815121254413,50.6011063252547,2.71522919750542,1225.38901372763,0.00324158358969604,3.25806199982334e-005,,,,,,,,47,,
625000:-2475000,625000,-2475000,240,240,240,240,9,9,718,836,44,297,484,1,0.24024024024024,0.24024024024024,0.24024024024024,0.24024024024024,0.00900900900900901,0.00900900900900901,0.718718718718719,0.836836836836837,0.044044044044044,0.297297297297297,0.484484484484485,0.001001001001001,999,999,999,999,999,999,999,999,999,999,999,999,609.410454016529,66.4127528139164,5.10867329337819,46.8777272320407,3.95227188683717,0.430713411862129,599.368212766577,-411.994100204714,111.311330049261,977.565036055302,0.0112294767760979,0.429489638196211,377.709095096191,4.48580723402161,0.0265432380711338,2.23496505974077,0.0267998134452388,0.00031828409372156,366.512332049949,180.88852319248,12.5050731636294,1198.68580917385,0.00804689139006391,0.000206327250532168,,,,,,,,10,,
625000:-2525000,625000,-2525000,61,61,61,61,497,497,820,827,65,776,760,161,0.0610610610610611,0.0610610610610611,0.0610610610610611,0.0610610610610611,0.497497497497497,0.497497497497497,0.820820820820821,0.827827827827828,0.0650650650650651,0.776776776776777,0.760760760760761,0.161161161161161,999,999,999,999,999,999,999,999,999,999,999,999,100.962728801529,11.0027859009005,11.0027859009005,100.962728801529,0.279716383998795,0.0304831250367928,621.219164859864,-86.8084237920499,20.4630541871921,827.348048703393,-0.0439496152185262,0.0352726965194236,10.4775875909029,0.1244355479404,0.1244355479404,10.4775875909029,0.000414862774319701,4.92705751153715e-006,457.278152512,11.4939690090476,0.475713557717974,1211.90959777308,0.000193415056663268,3.44491608508585e-006,12,12,12,12,,12,12,57,,
625000:-2575000,625000,-2575000,572,572,572,572,304,304,778,801,181,645,659,106,0.572572572572573,0.572572572572573,0.572572572572573,0.572572572572573,0.304304304304304,0.304304304304304,0.778778778778779,0.801801801801802,0.181181181181181,0.645645645645646,0.65965965965966,0.106106106106106,999,999,999,999,999,999,999,999,999,999,999,999,346.100077356025,37.7175329612899,6.28625549354832,57.6833462260043,1.78232691226445,0.194235651649322,572.397607285007,-267.433349257516,66.8620689655173,920.498299858178,-0.118007742382638,0.207095980797489,122.920014093973,1.45984170248364,0.0405511584023235,3.41444483594369,0.005902509700206,7.0100299558113e-005,340.981474161528,80.0231425525768,4.55690067703658,1121.73509275662,0.00156239790659911,5.59436266963212e-005,,,,,,,,20,,
625000:-2625000,625000,-2625000,465,465,465,465,138,138,209,230,688,284,383,290,0.465465465465465,0.465465465465465,0.465465465465465,0.465465465465465,0.138138138138138,0.138138138138138,0.209209209209209,0.23023023023023,0.688688688688689,0.284284284284284,0.383383383383383,0.29029029029029,999,999,999,999,999,999,999,999,999,999,999,999,100.889265176946,10.9947799313472,10.9947799313472,100.889265176946,0.369369619625004,0.0402534171894275,628.212769694758,-85.8151086007435,20.3467980295567,866.546114046239,0.0182410519260304,0.0382655312504107,10.5037081475023,0.124745764938804,0.124745764938804,10.5037081475023,0.00318801960106277,3.7862051971526e-005,472.980930688245,11.4162114272084,0.471784318959451,1441.08810574287,0.00233576025305221,4.18522147274689e-006,15,15,15,15,,15,15,63,,
625000:-2675000,625000,-2675000,694,694,694,694,56,56,738,744,259,408,550,55,0.694694694694695,0.694694694694695,0.694694694694695,0.694694694694695,0.0560560560560561,0.0560560560560561,0.738738738738739,0.744744744744745,0.259259259259259,0.408408408408408,0.550550550550551,0.0550550550550551,999,999,999,999,999,999,999,999,999,999,999,999,161.10480602575,17.5569906771437,8.77849533857185,80.5524030128751,0.572809912417025,0.0624240737453468,579.251852881568,-135.568190773041,32.3310344827586,878.043393962428,-0.0717894930687187,0.0702475986395881,26.6943759308176,0.317031880388419,0.0792579700971047,6.67359398270439,0.0010703778155088,1.27121867338747e-005,373.506406208294,23.6566964174285,1.10531777038997,1214.79641691846,0.000439293464952105,8.55680784600117e-006,2,2,2,2,,2,2,39,,
625000:-2775000,625000,-2775000,736,736,736,736,118,118,808,793,293,494,559,32,0.736736736736737,0.736736736736737,0.736736736736737,0.736736736736737,0.118118118118118,0.118118118118118,0.808808808808809,0.793793793793794,0.293293293293293,0.494494494494495,0.55955955955956,0.032032032032032,999,999,999,999,999,999,999,999,999,999,999,999,350.080623254328,38.1513276378762,6.3585546063127,58.346770542388,1.80124681145354,0.196297517473625,580.434246598231,-260.71353233197,66.5635467980295,963.567870808207,-0.0506425178085904,0.201816472711313,125.88268810611,1.49502747028283,0.0415285408411895,3.49674133628083,0.00695700827057948,8.26238987424063e-005,350.367704054969,76.1606941005581,4.50400446504405,1210.88187852663,0.0021146088295379,5.5329023512677e-005,,,,,,,,43,,
