ELEMENT,Axis_0,COLOUR,DEPTH,LENGTH,LENGTHTOPARENT,NAME,NODE_NUMBER,PARENTNODE,TERMINAL_NODE_FIRST,TERMINAL_NODE_LAST,TOTAL_LENGTH,TREENAME,_y
889,889,,27,1.69949290842052e-005,1.69949290842052e-005,424___,889,887,446,451,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,457.95
89,89,,9,7.59135371351569e-006,7.59135371351569e-006,47___,89,87,46,56,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,58.04375
890,890,,28,2.36065333493399e-005,2.36065333493399e-005,421___,890,889,446,448,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,456.45
891,891,,29,6.79797163368209e-005,6.79797163368209e-005,stowardii,891,890,446,446,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,455.7
892,892,,29,3.13934106694347e-005,3.13934106694347e-005,420___,892,890,447,448,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,457.2
893,893,,30,0.000282540696024912,0.000282540696024912,aprepta,893,892,447,447,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,456.7
894,894,,30,3.5317587003114e-005,3.5317587003114e-005,kempeana,894,892,448,448,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,457.7
895,895,,28,3.94816693135248e-005,3.94816693135248e-005,423___,895,889,449,451,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,459.45
896,896,,29,9.82750247043172e-005,9.82750247043172e-005,cyperophylla,896,895,449,449,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,458.7
897,897,,29,5.83309824051431e-005,5.83309824051431e-005,422___,897,895,450,451,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,460.2
898,898,,30,0.000145827456012858,0.000145827456012858,grasbyi,898,897,450,450,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,459.7
899,899,,30,8.44981520822167e-005,8.44981520822167e-005,rhodophloia,899,897,451,451,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,460.7
9,9,,6,8.77796337164775e-005,8.77796337164775e-005,1___,9,7,6,7,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,16.2
90,90,,10,1.95699183393878e-005,1.95699183393878e-005,38___,90,89,46,47,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,56.2
900,900,,26,2.05952215781257e-005,2.05952215781257e-005,435___,900,886,452,462,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,463.98125
901,901,,27,4.16649874322451e-005,4.16649874322451e-005,tenuissima,901,900,452,452,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,461.7
902,902,,27,4.07265868144017e-005,4.07265868144017e-005,434___,902,900,453,462,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,466.2625
903,903,,28,7.41090350229277e-005,7.41090350229277e-005,428___,903,902,453,456,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,463.575
904,904,,29,8.21936570254289e-005,8.21936570254289e-005,doratoxylon,904,903,453,453,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,462.7
905,905,,29,0.000695484790215168,0.000695484790215168,427___,905,903,454,456,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,464.45
906,906,,30,0.00150688371213286,0.00150688371213286,pycnostachya,906,905,454,454,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,463.7
907,907,,30,0.00100458914142191,0.00100458914142191,426___,907,905,455,456,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,465.2
908,908,,31,0.0022603255681993,0.0022603255681993,diphylla,908,907,455,455,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,464.7
909,909,,31,0.00150688371213286,0.00150688371213286,pubifolia,909,907,456,456,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,465.7
91,91,,11,0.000111621015713545,0.000111621015713545,ampliceps,91,90,46,46,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,55.7
910,910,,28,6.84947141878575e-005,6.84947141878575e-005,433___,910,902,457,462,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,468.95
911,911,,29,0.000158619338119249,0.000158619338119249,430___,911,910,457,459,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,467.45
912,912,,30,0.00026592065508227,0.00026592065508227,cheelii,912,911,457,457,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,466.7
913,913,,30,0.000311769043889558,0.000311769043889558,429___,913,911,458,459,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,468.2
914,914,,31,0.000334863047140636,0.000334863047140636,binervia,914,913,458,458,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,467.7
915,915,,31,0.0022603255681993,0.0022603255681993,bulgaensis,915,913,459,459,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,468.7
916,916,,29,0.0001102597838146,0.0001102597838146,432___,916,910,460,462,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,470.45
917,917,,30,0.000118964503589437,0.000118964503589437,caroleae,917,916,460,460,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,469.7
918,918,,30,0.00053184131016454,0.00053184131016454,431___,918,916,461,462,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,471.2
919,919,,31,0.000695484790215168,0.000695484790215168,striatifolia,919,918,461,461,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,470.7
92,92,,11,2.36683305570607e-005,2.36683305570607e-005,salicina,92,90,47,47,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,56.7
920,920,,31,0.00113016278409965,0.00113016278409965,tenuinervis,920,918,462,462,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,471.7
921,921,,21,7.57227996046665e-006,7.57227996046665e-006,487___,921,839,463,510,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,480.915698242188
922,922,,22,4.14738636366843e-005,4.14738636366843e-005,monticola,922,921,463,463,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,472.7
923,923,,22,7.68165018929242e-006,7.68165018929242e-006,486___,923,921,464,510,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,489.131396484375
924,924,,23,1.22510870905111e-005,1.22510870905111e-005,461___,924,923,464,485,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,480.73125
925,925,,24,2.756494595365e-005,2.756494595365e-005,447___,925,924,464,471,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,475.79375
926,926,,25,6.55166831362115e-005,6.55166831362115e-005,441___,926,925,464,465,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,474.2
927,927,,26,0.000123853455791742,0.000123853455791742,translucens,927,926,464,464,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,473.7
928,928,,26,0.000132960327541135,0.000132960327541135,oncinocarpa,928,926,465,465,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,474.7
929,929,,25,3.67532612715333e-005,3.67532612715333e-005,446___,929,925,466,471,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,477.3875
93,93,,10,9.85965351450075e-006,9.85965351450075e-006,46___,93,89,48,56,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,59.8875
930,930,,26,7.00876145178076e-005,7.00876145178076e-005,442___,930,929,466,467,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,476.2
931,931,,27,0.000148218070045855,0.000148218070045855,crassicarpa,931,930,466,466,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,475.7
932,932,,27,0.000105131421776711,0.000105131421776711,aulacocarpa,932,930,467,467,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,476.7
933,933,,26,4.41039135258399e-005,4.41039135258399e-005,445___,933,929,468,471,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,478.575
934,934,,27,8.6935598776896e-005,8.6935598776896e-005,lamprocarpa,934,933,468,468,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,477.7
935,935,,27,8.77796337164775e-005,8.77796337164775e-005,444___,935,933,469,471,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,479.45
936,936,,28,0.000602753484853146,0.000602753484853146,celsa,936,935,469,469,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,478.7
937,937,,28,9.32093017814143e-005,9.32093017814143e-005,443___,937,935,470,471,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,480.2
938,938,,29,0.000106368262032908,0.000106368262032908,disparrima,938,937,470,470,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,479.7
939,939,,29,0.000565081392049824,0.000565081392049824,midgleyi,939,937,471,471,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,480.7
94,94,,11,7.79422609723895e-005,7.79422609723895e-005,39___,94,93,48,49,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,58.2
940,940,,24,1.72543936503763e-005,1.72543936503763e-005,460___,940,924,472,485,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,485.66875
941,941,,25,2.67494150082757e-005,2.67494150082757e-005,451___,941,940,472,476,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,482.95
942,942,,26,0.000311769043889558,0.000311769043889558,yirrkallensis,942,941,472,472,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,481.7
943,943,,26,2.91654912025716e-005,2.91654912025716e-005,450___,943,941,473,476,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,484.2
944,944,,27,5.19615073149263e-005,5.19615073149263e-005,448___,944,943,473,474,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,483.2
945,945,,28,0.00150688371213286,0.00150688371213286,abbreviata,945,944,473,473,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,482.7
946,946,,28,5.22618628485386e-005,5.22618628485386e-005,hilliana,946,944,474,474,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,483.7
947,947,,27,4.07265868144017e-005,4.07265868144017e-005,449___,947,943,475,476,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,485.2
948,948,,28,0.000361652090911887,0.000361652090911887,ptychophylla,948,947,475,475,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,484.7
949,949,,28,4.3467799388448e-005,4.3467799388448e-005,ancistrocarpa,949,947,476,476,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,485.7
95,95,,12,0.00301376742426573,0.00301376742426573,telmica,95,94,48,48,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,57.7
950,950,,25,2.87939562827936e-005,2.87939562827936e-005,459___,950,940,477,485,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,488.3875
951,951,,26,0.000322903652599899,0.000322903652599899,producta,951,950,477,477,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,486.7
952,952,,26,2.96436140091711e-005,2.96436140091711e-005,458___,952,950,478,485,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,490.075
953,953,,27,9.61840667318849e-005,9.61840667318849e-005,452___,953,952,478,479,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,488.2
954,954,,28,0.0002205195676292,0.0002205195676292,stigmatophylla,954,953,478,478,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,487.7
955,955,,28,0.000170590608920702,0.000170590608920702,argyraea,955,953,479,479,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,488.7
956,956,,27,3.5317587003114e-005,3.5317587003114e-005,457___,956,952,480,485,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,491.95
957,957,,28,5.90934789071711e-005,5.90934789071711e-005,454___,957,956,480,482,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,490.45
958,958,,29,0.000821936570254289,0.000821936570254289,tenuispica,958,957,480,480,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,489.7
959,959,,29,6.23538087779116e-005,6.23538087779116e-005,453___,959,957,481,482,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,491.2
96,96,,12,8.00115245380282e-005,8.00115245380282e-005,cupularis,96,94,49,49,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,58.7
960,960,,30,0.000153242411403342,0.000153242411403342,gonocarpa,960,959,481,481,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,490.7
961,961,,30,9.61840667318849e-005,9.61840667318849e-005,drepanocarpa,961,959,482,482,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,491.7
962,962,,28,6.64801637705675e-005,6.64801637705675e-005,456___,962,956,483,485,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,493.45
963,963,,29,8.95178442851206e-005,8.95178442851206e-005,orthocarpa,963,962,483,483,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,492.7
964,964,,29,0.000210262843553423,0.000210262843553423,455___,964,962,484,485,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,494.2
965,965,,30,0.00025832292207992,0.00025832292207992,arida,965,964,484,484,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,493.7
966,966,,30,0.000645807305199799,0.000645807305199799,arrecta,966,964,485,485,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,494.7
967,967,,23,8.98737800476857e-006,8.98737800476857e-006,485___,967,923,486,510,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,497.53154296875
968,968,,24,0.000196550049408634,0.000196550049408634,tropica,968,967,486,486,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,495.7
969,969,,24,9.01425949431424e-006,9.01425949431424e-006,484___,969,967,487,510,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,499.3630859375
97,97,,11,1.01587665986485e-005,1.01587665986485e-005,45___,97,93,50,56,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,61.575
970,970,,25,3.60211245928175e-005,3.60211245928175e-005,462___,970,969,487,488,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,497.2
971,971,,26,0.000115914131702528,0.000115914131702528,dimidiata,971,970,487,487,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,496.7
972,972,,26,5.13710356408931e-005,5.13710356408931e-005,acradenia,972,970,488,488,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,497.7
973,973,,25,9.50715275793605e-006,9.50715275793605e-006,483___,973,969,489,510,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,501.526171875
974,974,,26,6.50453400920661e-005,6.50453400920661e-005,hammondii,974,973,489,489,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,498.7
975,975,,26,9.71138804811728e-006,9.71138804811728e-006,482___,975,973,490,510,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,504.35234375
976,976,,27,2.0642242631957e-005,2.0642242631957e-005,466___,976,975,490,494,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,500.6375
977,977,,28,6.74724050208745e-005,6.74724050208745e-005,gonoclada,977,976,490,490,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,499.7
978,978,,28,2.33023254453536e-005,2.33023254453536e-005,465___,978,976,491,494,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,501.575
979,979,,29,0.0022603255681993,0.0022603255681993,fecunda,979,978,491,491,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,500.7
98,98,,12,0.000115914131702528,0.000115914131702528,40___,98,97,50,51,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,60.2
980,980,,29,2.34839020072654e-005,2.34839020072654e-005,464___,980,978,492,494,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,502.45
981,981,,30,0.000904130227279718,0.000904130227279718,gardneri,981,980,492,492,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,501.7
982,982,,30,2.39822341453506e-005,2.39822341453506e-005,463___,982,980,493,494,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,503.2
983,983,,31,0.000118964503589437,0.000118964503589437,neurocarpa,983,982,493,493,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,502.7
984,984,,31,2.61309314242693e-005,2.61309314242693e-005,holosericea,984,982,494,494,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,503.7
985,985,,27,1.16511627226768e-005,1.16511627226768e-005,481___,985,975,495,510,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,508.0671875
986,986,,28,2.48387425076846e-005,2.48387425076846e-005,469___,986,985,495,498,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,506.2
987,987,,29,4.36777887574743e-005,4.36777887574743e-005,467___,987,986,495,496,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,505.2
988,988,,30,4.68461257657885e-005,4.68461257657885e-005,colei,988,987,495,495,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,504.7
989,989,,30,0.00027397885675143,0.00027397885675143,thomsonii,989,987,496,496,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,505.7
99,99,,13,0.000167431523570318,0.000167431523570318,bidentata,99,98,50,50,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,59.7
990,990,,29,3.79886650117529e-005,3.79886650117529e-005,468___,990,986,497,498,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,507.2
991,991,,30,6.15054576380761e-005,6.15054576380761e-005,cowleana,991,990,497,497,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,506.7
992,992,,30,5.87097550181635e-005,5.87097550181635e-005,elachantha,992,990,498,498,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,507.7
993,993,,28,2.0002881134507e-005,2.0002881134507e-005,480___,993,985,499,510,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,509.934375
994,994,,29,0.000200917828284382,0.000200917828284382,pellita,994,993,499,499,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,508.7
995,995,,29,2.11740100065508e-005,2.11740100065508e-005,479___,995,993,500,510,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,511.16875
996,996,,30,0.000565081392049824,0.000565081392049824,sericoflora,996,995,500,500,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,509.7
997,997,,30,2.1424886902363e-005,2.1424886902363e-005,478___,997,995,501,510,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,512.6375
998,998,,31,5.68635363069005e-005,5.68635363069005e-005,leptocarpa,998,997,501,501,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,510.7
999,999,,31,2.47706911583484e-005,2.47706911583484e-005,477___,999,997,502,510,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,514.575
